"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","KMO","-1.948","-8.910","True"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","SUMO1P3","-1.197","-8.887","False"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","CXCL9","1.995","8.861","False"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","FURIN","1.995","8.858","False"
"Cd138+ Plasma Cells After7 Days Of Il6+Ifna","7d","","GSE41208","MicroArray","GPL10558","RGS1","1.339","8.822","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","MIAT","1.927","8.811","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","JAK3","1.557","8.805","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","BATF","1.278","8.782","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","SLC2A3","1.915","8.758","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","ZNRF1","2.047","8.753","True"
"Intestinal Epithelial","","","GSE120904","RNASeq","","CLC","-1.451","-8.697","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","VDR","1.447","8.674","False"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","FES","1.262","8.673","True"
"B","","","GSE111475","MicroArray","GPL10558","CXCL13","6.386","8.644","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","RNF144A","1.252","8.609","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","GPR160","1.868","8.543","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","SBNO2","1.997","8.541","True"
"Intestinal Epithelial","","","GSE120904","RNASeq","","IFITM1","1.421","8.521","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","LY96","1.982","8.475","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","GREM2","1.493","8.440","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","NUDT11","1.407","8.433","False"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","JUNB","1.225","8.419","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","KRT86","-1.485","-8.397","True"
"B","","","GSE111475","MicroArray","GPL10558","CXCL9","6.201","8.395","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","GAS6","1.890","8.392","False"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","GCA","1.825","8.344","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","PIM2","1.391","8.340","False"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","MTHFD2","1.473","8.328","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","MYC","1.205","8.283","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","DDIT4","1.861","8.267","False"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","PPP1R3B","1.201","8.255","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","PIM1","1.375","8.242","False"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","ZBED2","1.852","8.227","False"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","KCNH8","-1.796","-8.213","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","CXCR6","1.451","8.204","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","GBP5","1.449","8.189","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","PIM1","1.446","8.178","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","OSM","1.175","8.075","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","CKB","-1.809","-8.034","False"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","KLHDC7B","1.335","8.001","False"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","DEPP1","1.747","7.989","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","LMNB1","1.798","7.984","False"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","DTX3L","1.331","7.980","False"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","CCL1","1.068","7.930","False"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","GZMB","1.733","7.926","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","CMPK2","1.308","7.838","False"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","FLOT1","1.135","7.804","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","ACKR3","-1.750","-7.773","False"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","CCR6","1.698","7.764","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","OXT","-1.807","-7.729","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","PRF1","1.124","7.727","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","FCER2","-1.735","-7.704","False"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","SLC7A5","1.722","7.647","False"
"B","","","GSE111475","MicroArray","GPL10558","HDC","5.648","7.647","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","PIK3AP1","1.350","7.633","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","STAT3","1.716","7.623","False"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","IFNG","1.025","7.608","False"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","ALOX5AP","-1.709","-7.592","False"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","MYB","-1.704","-7.567","False"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","SGK1","1.655","7.566","True"
"Intestinal Epithelial","","","GSE120904","RNASeq","","CD226","1.259","7.546","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","AMIGO2","1.645","7.523","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","SLC7A5","1.253","7.510","False"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","MXD1","1.092","7.507","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","GBP5","1.090","7.491","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","P2RX5","1.321","7.466","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","SLAMF7","1.319","7.457","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","POU2AF1","1.628","7.443","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","KRT81","-1.314","-7.431","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","MXD1","1.312","7.420","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","ADAM19","1.079","7.418","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","FURIN","1.078","7.409","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","BMP2","1.233","7.392","False"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","BIRC3","1.233","7.388","False"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","SPATA25","-0.993","-7.371","False"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","HTRA3","1.611","7.367","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","JUNB","1.299","7.342","True"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","MIAT","0.989","7.341","False"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","VMP1","1.291","7.300","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","HSD17B8","1.700","7.272","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","CXCR1","-1.283","-7.252","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","FCER2","-1.582","-7.235","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","GCGR","-1.622","-7.204","False"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","CMPK2","1.043","7.167","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","BCL3","1.676","7.165","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","CXCR6","1.039","7.145","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","SOCS1","1.037","7.126","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","TNFRSF17","-1.555","-7.109","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","COL9A3","1.550","7.089","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","RXRA","-1.593","-7.074","False"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","BAG2","1.176","7.052","False"
"Intestinal Epithelial","","","GSE120904","RNASeq","","IKZF3","1.175","7.046","True"
"B","","","GSE111475","MicroArray","GPL10558","LAG3","5.193","7.029","True"
"Intestinal Epithelial","","","GSE120904","RNASeq","","MIRLET7D","1.170","7.016","True"
"Intestinal Epithelial","","","GSE120904","RNASeq","","INSL3","1.170","7.014","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","OTUD5","1.167","6.993","False"
"Intestinal Epithelial","","","GSE120904","RNASeq","","VAV1","1.164","6.978","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","PIGR","-1.521","-6.954","True"
"B","","","GSE111475","MicroArray","GPL10558","PRF1","5.131","6.946","True"
"Cd138+ Plasma Cells After7 Days Of Il6+Ifna","7d","","GSE41208","MicroArray","GPL10558","VPREB3","-1.052","-6.932","True"
"B","","","GSE111475","MicroArray","GPL10558","ITK","5.115","6.924","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","PDGFD","-1.513","-6.920","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","BLM","1.513","6.917","True"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","FAM209A","-0.929","-6.894","False"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","BATF","1.149","6.887","False"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","IL21R","1.506","6.887","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","ARPC1A","1.606","6.869","True"
"B","","","GSE111475","MicroArray","GPL10558","HSD11B1","5.069","6.862","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","KDSR","1.213","6.858","True"
"B","","","GSE111475","MicroArray","GPL10558","SERPIND1","5.062","6.852","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","LUZP1","1.209","6.838","True"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","IL2RB","0.918","6.816","False"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","FMOD","-1.489","-6.808","True"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","TAS2R42","0.914","6.783","False"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","VMP1","0.983","6.754","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","CCDC3","1.126","6.746","False"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","GIMAP4","0.981","6.743","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","PLEK","-1.517","-6.738","False"
"Cd138+ Plasma Cells After7 Days Of Il6+Ifna","7d","","GSE41208","MicroArray","GPL10558","CCDC167","1.019","6.715","True"
"Intestinal Epithelial","","","GSE120904","RNASeq","","XCL1","-1.117","-6.695","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","CRYBB3","1.566","6.695","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","BATF3","1.565","6.693","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","BCL3","1.183","6.686","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","GPR183","1.462","6.685","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","GPR160","1.504","6.679","False"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","HAMP","1.504","6.678","False"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","PARP9","0.971","6.675","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","VMP1","1.459","6.671","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","ADAMTS14","1.179","6.668","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","PCED1B","1.457","6.664","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","SUMO4","1.557","6.656","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","TRIB2","1.176","6.646","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","CENPW","1.551","6.632","True"
"Intestinal Epithelial","","","GSE120904","RNASeq","","UBASH3B","1.102","6.608","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","NPTX1","-1.168","-6.604","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","GATA2","1.101","6.601","False"
"Cd138+ Plasma Cells After7 Days Of Il6+Ifna","7d","","GSE41208","MicroArray","GPL10558","IFI27","1.001","6.596","True"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","KRT86","-0.888","-6.590","False"
"Cd138+ Plasma Cells After7 Days Of Il6+Ifna","7d","","GSE41208","MicroArray","GPL10558","TOP2A","0.999","6.582","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","GPR34","1.437","6.571","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","GNB4","1.437","6.569","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","SNORA71A","0.954","6.559","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","CCL22","-1.477","-6.558","False"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","ZNF101","1.434","6.556","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","GNG8","-1.475","-6.551","False"
"Intestinal Epithelial","","","GSE120904","RNASeq","","MT1L","1.091","6.540","True"
"B","","","GSE111475","MicroArray","GPL10558","NRG4","-4.823","-6.529","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","SBNO2","1.425","6.518","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","MYO1G","1.424","6.514","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","IFI6","-1.422","-6.505","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","SESN3","1.419","6.488","True"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","ROMO1","-0.874","-6.484","False"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","SOCS3","1.457","6.472","False"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","AKAP12","1.077","6.457","False"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","IFI44","-1.410","-6.448","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","IKZF3","1.136","6.423","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","CD226","0.934","6.422","True"
"Cd138+ Plasma Cells After7 Days Of Il6+Ifna","7d","","GSE41208","MicroArray","GPL10558","TYMS","0.974","6.419","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","HPDL","1.501","6.418","True"
"B","","","GSE111475","MicroArray","GPL10558","ZCCHC12","-4.738","-6.415","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","GZMH","1.496","6.398","True"
"Intestinal Epithelial","","","GSE120904","RNASeq","","C11orf94","-1.067","-6.397","True"
"Cd138+ Plasma Cells After7 Days Of Il6+Ifna","7d","","GSE41208","MicroArray","GPL10558","CRIP1","0.970","6.390","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","IL2RB","1.395","6.381","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","ARID5B","1.128","6.379","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","HAVCR2","0.927","6.372","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","ACP5","1.126","6.363","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","FUT7","1.125","6.357","True"
"Purified Peripheral Blood","24h","","GSE129093","RNASeq","","SECTM1","5.527","6.357","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","AIM2","0.924","6.354","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","TIAM1","1.123","6.347","True"
"Cd138+ Plasma Cells After7 Days Of Il6+Ifna","7d","","GSE41208","MicroArray","GPL10558","NFE2L2","-0.963","-6.341","True"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","P2RY14","0.854","6.338","False"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","TNFAIP3","-0.921","-6.333","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","FXYD2","-1.425","-6.327","False"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","HAPLN3","0.915","6.289","True"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","GZMA","0.845","6.274","False"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","TMOD1","1.413","6.274","False"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","FLOT1","1.109","6.269","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","CTNND2","-1.045","-6.265","False"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","MIRLET7D","-0.909","-6.248","True"
"B","","","GSE111475","MicroArray","GPL10558","PROS1","4.613","6.245","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","BATF3","1.104","6.242","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","PARP9","1.103","6.237","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","LTB","-1.404","-6.236","False"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","KANK1","1.363","6.231","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","SOCS1","1.361","6.223","True"
"Cd138+ Plasma Cells After7 Days Of Il6+Ifna","7d","","GSE41208","MicroArray","GPL10558","NT5DC2","0.944","6.220","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","IFITM1","1.100","6.217","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","DHRS9","1.356","6.203","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","PLSCR1","0.902","6.202","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","PRKX","1.034","6.200","False"
"B","","","GSE111475","MicroArray","GPL10558","SLC1A1","4.579","6.199","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","CMPK2","-1.355","-6.196","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","FLOT1","1.354","6.190","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","CYTH4","1.094","6.182","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","GBP2","1.093","6.181","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","GIMAP8","0.898","6.175","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","CXCL10","1.387","6.159","False"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","FLVCR2","1.386","6.157","False"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","P2RY8","-1.027","-6.155","False"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","SELL","1.088","6.150","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","IL18RAP","0.893","6.136","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","BIRC3","1.340","6.127","True"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","WFDC10B","-0.824","-6.117","False"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","TCFL5","-1.376","-6.113","False"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","ICAM2","-1.336","-6.108","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","IQCG","1.019","6.107","False"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","CYB5D2","-0.822","-6.104","False"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","VWA5A","1.077","6.090","True"
"Cd138+ Plasma Cells After7 Days Of Il6+Ifna","7d","","GSE41208","MicroArray","GPL10558","SPP1","0.924","6.084","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","MTCL1","1.330","6.083","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","ALDH2","-1.368","-6.074","False"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","GZMA","1.074","6.070","True"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","FURIN","1.326","6.065","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","CMAHP","1.071","6.056","True"
"Cd40-Activated Cll","","","GSE42158","MicroArray","GPL6104","CD82","-1.363","-6.054","False"
"Cll","","","GSE79660","MicroArray","HG-U133_Plus_2","TLR7","-1.322","-6.044","True"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","RGS18","0.878","6.038","True"
"Purified Peripheral Blood","4h","","GSE129093","RNASeq","","CDC26","0.813","6.037","False"
"Expanded Nk","30m","20ng/mL","GSE129044","RNASeq","","DPP4","0.876","6.025","True"
"Naive Nk","30m","20ng/mL","GSE129044","RNASeq","","RAB37","-1.065","-6.023","True"
