"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","VTCN1","5.426","7.734","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","MEOX1","-4.418","-7.655","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","MTUS2","4.397","7.620","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","DDX60L","0.970","7.614","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","OTOGL","-0.969","-7.604","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","IGFL1","0.967","7.595","False"
"Mcf7","48h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","IFI27","0.927","7.594","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","PSMB9","0.962","7.553","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","SHC4","0.958","7.523","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","GPR50","0.955","7.501","False"
"Mcf7","24h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","SGK1","-0.777","-7.499","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","PTN","5.257","7.493","False"
"Mcf7","8h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","PHLDA2","0.593","7.419","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","SCUBE2","-0.943","-7.400","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","MXRA5","4.261","7.384","False"
"Mcf7","24h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","ISG15","0.765","7.375","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","COL12A1","4.249","7.362","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","AGR2","0.937","7.360","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","TRANK1","0.937","7.357","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","PLXNA4","-0.935","-7.345","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","PTN","4.207","7.290","False"
"Mcf7","24h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","HMOX1","-0.755","-7.284","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","XAF1","0.923","7.243","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","ITGB6","5.071","7.229","False"
"Mcf7","4h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","SHC4","0.590","7.201","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","DUSP6","0.916","7.194","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","NDNF","5.037","7.180","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","CLDN15","4.978","7.097","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","CCDC3","4.967","7.081","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","PCDH10","-0.901","-7.076","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","GBP1","0.899","7.061","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","SLITRK6","0.898","7.049","False"
"Mcf7","8h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","OXTR","0.563","7.044","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","COL6A3","4.918","7.010","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","IFI44","0.892","7.001","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","MTUS2","4.861","6.930","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","P2RY6","4.803","6.846","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","LGALS3","4.776","6.808","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","RSAD2","0.865","6.790","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","FST","4.753","6.776","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","CDC20B","3.894","6.747","False"
"Mcf7","24h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","CIRBP","-0.697","-6.725","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","IGFBP3","3.855","6.679","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","SAMHD1","0.849","6.665","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","MATN2","-0.848","-6.661","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","MXRA5","4.653","6.633","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","EGR1","0.844","6.629","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","P2RY6","3.823","6.625","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","IFI35","0.843","6.617","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","PCDH19","-4.639","-6.613","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","FST","3.808","6.599","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","CDKN1C","3.783","6.555","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","NELL2","-0.834","-6.547","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","DCN","4.555","6.494","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","ANXA1","4.555","6.493","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","CLDN15","3.746","6.491","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","CXCL10","0.827","6.490","False"
"Mcf7","8h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","MUC5AC","0.517","6.460","False"
"Mcf7","48h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","ISG15","0.787","6.446","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","LGALS3","3.716","6.439","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","KRT81","0.818","6.424","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","SLC15A1","3.699","6.409","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","ETV5","0.816","6.405","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","SLC26A2","-0.814","-6.392","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","SELENOP","-0.814","-6.388","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","NTRK2","4.440","6.329","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","CRH","3.643","6.313","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","CMPK2","0.802","6.300","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","BATF2","0.799","6.276","False"
"Mcf7","48h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","HMOX1","-0.764","-6.262","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","TFF1","0.796","6.251","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","STS","4.368","6.226","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","IL1R1","-0.790","-6.204","False"
"Mcf7","48h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","EGR1","-0.757","-6.198","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","JUN","3.576","6.196","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","ADAMTS20","4.337","6.183","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","LXN","0.782","6.138","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","CRH","4.298","6.126","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","IFIT3","0.780","6.125","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","NDNF","3.522","6.103","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","JUN","4.252","6.062","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","TAP1","0.770","6.049","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","IGFBP3","4.232","6.033","False"
"Mcf7","24h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","MFGE8","0.622","6.002","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","SLC7A3","-3.462","-5.999","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","ITGB6","3.461","5.998","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","SLC9A2","-0.763","-5.987","False"
"Mcf7","48h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","KRT17","0.724","5.934","False"
"Mcf7","48h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","RDH16","0.723","5.925","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","APOL6","0.752","5.904","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","CKB","-3.403","-5.897","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","VIM","3.398","5.888","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","UPK2","-0.747","-5.865","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","CDKN1C","4.113","5.863","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","COL5A1","3.381","5.859","False"
"Mcf7","4h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","F2RL1","0.479","5.850","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","BTN3A2","0.744","5.841","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","THBS1","4.090","5.830","False"
"Mcf7","48h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","PDLIM1","-0.710","-5.813","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","FYB2","-0.739","-5.805","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","CD36","0.736","5.777","False"
"Mcf7","4h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","RPL30","-0.472","-5.766","False"
"Mcf7","24h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","IFITM1","0.597","5.762","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","CALB2","-0.727","-5.705","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","DCN","3.275","5.674","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","MMP11","-3.257","-5.643","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","ATP6V0A4","-0.717","-5.630","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","HTR1E","3.237","5.609","False"
"Mcf7","4h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","PHLDA2","0.458","5.590","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","RDH10","3.909","5.571","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","ADAMTS20","3.213","5.568","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","COL5A1","3.887","5.541","False"
"Mcf7","48h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","SUSD2","-0.675","-5.526","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","USP18","0.700","5.498","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","FOS","3.856","5.497","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","RTP4","0.699","5.488","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","TNMD","-3.162","-5.480","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","PDE3A","3.161","5.477","False"
"Mcf7","24h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","ELAPOR1","-0.567","-5.471","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","OASL","0.695","5.458","False"
"Mcf7","48h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","CIRBP","-0.666","-5.457","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","IGFBP5","-0.694","-5.446","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","GIMAP2","0.692","5.432","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","CGA","3.808","5.428","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","CCL2","0.691","5.428","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","TENM3","-0.688","-5.401","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","PRSS12","3.114","5.396","False"
"Mcf7","8h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","GAL","0.429","5.369","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","TM4SF1","0.683","5.366","False"
"Mcf7","8h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","TFF1","0.428","5.352","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","GPRIN3","0.681","5.346","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","DUSP6","-3.747","-5.341","False"
"Mcf7","48h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","NQO1","-0.651","-5.332","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","SHFL","0.679","5.330","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","PGR","-0.679","-5.328","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","ADAMTS1","3.730","5.317","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","EPAS1","3.068","5.317","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","CXCL8","0.677","5.316","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","CCBE1","3.049","5.283","False"
"Mcf7","48h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","KRT15","-0.644","-5.275","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","SLC25A30","-0.671","-5.270","False"
"Mcf7","8h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","IFI27","0.420","5.254","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","HLA-F","0.669","5.251","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","ISG15","0.668","5.242","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","CYP19A1","3.675","5.238","False"
"Mcf7","24h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","KRT81","0.543","5.238","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","VEPH1","-0.667","-5.235","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","ADCY5","0.665","5.218","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","NMU","-3.660","-5.217","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","OAS3","0.663","5.209","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","PCDH10","-3.001","-5.200","False"
"Mcf7","8h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","AQP3","0.416","5.197","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","IFI44L","0.661","5.191","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","RGS16","3.641","5.190","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","SLC15A1","3.629","5.173","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","TRIM21","0.659","5.171","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","CDA","-3.626","-5.168","False"
"Mcf7","8h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","STAMBPL1","0.413","5.163","False"
"Mcf7","24h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","CPE","0.534","5.155","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","HOXA1","-2.970","-5.146","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","TNFAIP3","2.965","5.138","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","TNFSF8","2.965","5.137","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","RPRM","-2.960","-5.130","False"
"Mcf7","24h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","ALDH3A1","-0.531","-5.125","False"
"Mcf7","48h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","NECAB1","-0.625","-5.119","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","CD70","-2.954","-5.119","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","ADAMTS2","3.590","5.117","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","LINC00652","-0.652","-5.116","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","TAP2","0.651","5.115","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","TUBB6","2.950","5.112","False"
"Mcf7","48h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","RAI14","0.624","5.111","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","VTCN1","-0.650","-5.107","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","UBE2L6","0.650","5.106","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","STMN2","2.945","5.103","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","SFRP5","-2.942","-5.099","False"
"Mcf7","8h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","CEMIP","0.405","5.070","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","ITGA9","2.924","5.067","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","EPAS1","3.551","5.062","False"
"Mcf7","24h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","MBOAT7","0.524","5.049","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","ASB9","0.642","5.044","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","CDA","-2.910","-5.043","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","SCIN","-0.642","-5.040","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","VIM","3.533","5.036","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","HTR1E","3.532","5.035","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","DUSP6","-2.905","-5.034","False"
"Nephron Cell Induction From Ips","4d","","GSE75711","RNASeq","","CEBPD","3.530","5.032","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","PLSCR1","0.641","5.030","False"
"Mcf7","48h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","SGK1","-0.613","-5.024","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","RPRM","0.640","5.024","False"
"Mcf7","48h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","ENO2","0.612","5.014","False"
"Mcf7","48h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","PAPSS2","-0.612","-5.011","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","NMRK2","-2.888","-5.004","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","ZIC3","-2.886","-5.001","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","POU5F1","-2.883","-4.996","False"
"Mcf7","48h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","ELAPOR1","-0.610","-4.994","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","PNPT1","0.636","4.993","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","TMEM156","0.635","4.989","False"
"Mcf7","48h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","ALDH3A1","-0.609","-4.987","False"
"Nephron Cell Induction From Ips","2d","","GSE75711","RNASeq","","CRHR2","2.876","4.984","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","PREX1","-0.633","-4.969","False"
"Mcf7","48h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","ABCC5","-0.606","-4.964","False"
"Mcf7 Aromatase Expressing Cells","6d","","GSE41405","MicroArray","GPL6244","UPK1A","-0.632","-4.962","False"
"Mcf7","48h","20ng/mL","E-MEXP-3662","MicroArray","BeadStudio.GDNF.normalised.data","SLC5A6","-0.604","-4.946","False"
