"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Peripheral Blood T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","IL13","3.293","10.960","True"
"Purified Naive B Cells From Blood","4d-6h","","GSE36975","MicroArray","GPL10558","BHLHE40","1.721","10.922","False"
"Pbmc-Derived T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","IL13","3.115","10.899","True"
"Facs Purified Tregs","24h","100U/mL","GSE49817","MicroArray","HuGene-1_0-st-v1","PTGER2","2.205","10.846","True"
"Sez4","4h","200U","GSE8687","MicroArray","HG-U133_Plus_2","SHISA2","3.392","10.607","True"
"Kit225","","","GSE40618","MicroArray","HG-U133_Plus_2","FNIP2","3.089","10.585","True"
"Spleen-Derived T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","TMEM107","3.356","10.498","True"
"B","","","GSE102460","RNASeq","","CCL17","4.078","10.469","False"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","LIF","3.522","10.424","True"
"Peripheral Blood T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","IL5","3.130","10.417","True"
"Facs Purified Tregs","24h","100U/mL","GSE49817","MicroArray","HuGene-1_0-st-v1","MB21D2","2.117","10.416","True"
"Spleen-Derived T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","DUSP6","3.330","10.415","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","SOCS2","3.510","10.390","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","IL13","3.502","10.366","True"
"B","","","GSE102460","RNASeq","","CISH","3.984","10.227","False"
"Normal Control Pbmcs","","","GSE7345","MicroArray","HG-U133_Plus_2","EGR1","4.222","10.199","False"
"Spleen-Derived T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","LIF","3.259","10.194","True"
"Purified Nk","5d","100U/mL","GSE50838","MicroArray","HuGene-1_1-st-v1","CHI3L1","7.185","10.190","True"
"Cd45Ra+","96h","","GSE46903","MicroArray","GPL6947","DDIT4","2.084","10.190","True"
"T Cd8","","","GSE64713","RNASeq","","LTA","4.703","10.172","False"
"Naïve T Cd4","","10mg/mL","GSE127664","RNASeq","","GZMH","-3.069","-10.149","False"
"T Cd8","","","GSE64713","RNASeq","","CISH","4.679","10.120","False"
"Spleen-Derived T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","CISH","3.231","10.106","True"
"Facs Purified Tregs","24h","100U/mL","GSE49817","MicroArray","HuGene-1_0-st-v1","LPAL2","2.053","10.100","True"
"Spleen-Derived T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","SOCS2","3.218","10.065","True"
"Spleen-Derived T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","HMOX1","-3.215","-10.057","True"
"Nk","","low","GSE12198","MicroArray","HG-U133_Plus_2","LYZ","-8.601","-10.049","False"
"B","","","GSE102460","RNASeq","","GZMB","3.900","10.012","False"
"Peripheral Blood T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","CLIC3","-3.005","-10.002","True"
"Cd45Ra+","96h","","GSE46903","MicroArray","GPL6947","LGALS1","2.045","9.999","True"
"Nk","","low","GSE12198","MicroArray","HG-U133_Plus_2","CXCL8","-8.526","-9.961","False"
"Naïve T Cd4","","10mg/mL","GSE127664","RNASeq","","HSPA6","3.001","9.923","False"
"Pbmc-Derived T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","CXCL8","2.826","9.889","True"
"Spleen-Derived T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","IL13","3.160","9.883","True"
"Cd45Ra+","96h","","GSE46903","MicroArray","GPL6947","TNF","2.017","9.864","True"
"Kit225","","","GSE40618","MicroArray","HG-U133_Plus_2","MB21D2","2.844","9.745","True"
"Sez4","4h","200U","GSE8687","MicroArray","HG-U133_Plus_2","DUSP6","3.111","9.729","True"
"Facs Purified Tregs","24h","100U/mL","GSE49817","MicroArray","HuGene-1_0-st-v1","SGK1","1.977","9.728","True"
"Nk","","high","GSE12198","MicroArray","HG-U133_Plus_2","CXCL8","-8.525","-9.718","False"
"B","","","GSE102460","RNASeq","","CCL4","3.785","9.718","False"
"Basophils","24h","10ng/mL","GSE74375","MicroArray","GPL17077","LIF","4.276","9.689","True"
"Pbmc-Derived T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","DNER","-2.767","-9.682","True"
"Spleen-Derived T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","KCNJ13","-3.089","-9.662","True"
"Pbmc-Derived T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","HILPDA","2.759","9.656","True"
"Spleen-Derived T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","CXCL8","3.087","9.655","True"
"Pbmc-Derived T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","IER3","2.759","9.655","True"
"Nk Cells.Il2","","","GSE77808","RNASeq","","CCL24","2.484","9.623","False"
"Cd45Ra+","96h","","GSE46903","MicroArray","GPL6947","JUN","1.965","9.607","True"
"Cd45Ra+","96h","","GSE46903","MicroArray","GPL6947","TYMS","1.961","9.589","True"
"Basophils","24h","10ng/mL","GSE74375","MicroArray","GPL17077","GZMB","4.227","9.577","True"
"Peripheral Blood T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","EGR3","2.868","9.546","True"
"Cd45Ra+","96h","","GSE46903","MicroArray","GPL6947","RGS1","1.947","9.521","True"
"Spleen-Derived T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","HILPDA","3.033","9.486","True"
"Normal Control Pbmcs","","","GSE7345","MicroArray","HG-U133_Plus_2","LIF","3.910","9.445","False"
"Purified Nk","5d","100U/mL","GSE50838","MicroArray","HuGene-1_1-st-v1","SERPINB2","-6.602","-9.364","True"
"Nk Cells-Peripheral Blood","","","GSE22886","MicroArray","HG-U133A","IFNG","3.789","9.331","False"
"Cd45Ra+","96h","","GSE46903","MicroArray","GPL6947","TOX2","1.902","9.302","True"
"T Cd4","","","GSE16993","MicroArray","GPL2507","FOS","2.555","9.300","False"
"Cd45Ra+","96h","","GSE46903","MicroArray","GPL6947","GZMB","1.891","9.248","True"
"Cd45Ra+","96h","","GSE46903","MicroArray","GPL6947","ZBED2","1.889","9.237","True"
"Purified Naive B Cells From Blood","4d-6h","","GSE36975","MicroArray","GPL10558","LTA","1.450","9.206","False"
"Cd45Ra+","96h","","GSE46903","MicroArray","GPL6947","CDC20","1.879","9.185","True"
"B","","","GSE102460","RNASeq","","PTP4A3","3.574","9.177","False"
"T Cd4","24h","","GSE7571","MicroArray","GPL887","A2M","-1.268","-9.156","False"
"B","","","GSE102460","RNASeq","","IL4I1","3.566","9.154","False"
"Basophils","24h","10ng/mL","GSE74375","MicroArray","GPL17077","IL9","4.036","9.144","True"
"Normal Control Pbmcs","","","GSE7345","MicroArray","HG-U133_Plus_2","AK4","3.778","9.127","False"
"Pbmc-Derived T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","TNF","2.605","9.116","True"
"Sez4","4h","200U","GSE8687","MicroArray","HG-U133_Plus_2","HTR2B","-2.914","-9.113","True"
"Kit225","","","GSE40618","MicroArray","HG-U133_Plus_2","OSM","2.654","9.091","True"
"Naïve T Cd4","","10mg/mL","GSE127664","RNASeq","","CLC","-2.743","-9.068","False"
"Naïve T Cd4","","10mg/mL","GSE127664","RNASeq","","NKG7","-2.738","-9.051","False"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","MAFF","3.049","9.024","True"
"Peripheral Blood T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","ELOVL6","2.710","9.019","True"
"B","","","GSE102460","RNASeq","","CCL3","3.501","8.989","False"
"Purified Nk","5d","100U/mL","GSE50838","MicroArray","HuGene-1_1-st-v1","MMP7","6.334","8.983","True"
"Naïve T Cd4","","10mg/mL","GSE127664","RNASeq","","GNLY","-2.715","-8.978","False"
"T Cd4","","","GSE16993","MicroArray","GPL2507","S100A8","-2.464","-8.971","False"
"Kit225","","","GSE40618","MicroArray","HG-U133_Plus_2","PIM1","2.611","8.945","True"
"Peripheral Blood T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","CD69","2.683","8.931","True"
"Naïve T Cd4","","10mg/mL","GSE127664","RNASeq","","HSPA1B","2.697","8.917","False"
"Sez4","4h","200U","GSE8687","MicroArray","HG-U133_Plus_2","IER3","2.848","8.905","True"
"Purified Nk","5d","100U/mL","GSE50838","MicroArray","HuGene-1_1-st-v1","A2M","6.264","8.884","True"
"Normal Control Pbmcs","","","GSE7345","MicroArray","HG-U133_Plus_2","SOCS2","3.670","8.864","False"
"Cd45Ra+","96h","","GSE46903","MicroArray","GPL6947","FCMR","-1.809","-8.847","True"
"Purified Naive B Cells From Blood","4d-6h","","GSE36975","MicroArray","GPL10558","CAVIN1","1.389","8.817","False"
"Purified Naive B Cells From Blood","4d-6h","","GSE36975","MicroArray","GPL10558","MAPKAPK3","1.388","8.813","False"
"Sez4","4h","200U","GSE8687","MicroArray","HG-U133_Plus_2","ZBTB32","2.818","8.813","True"
"Spleen-Derived T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","OSM","2.808","8.782","True"
"Nk Cells-Peripheral Blood","","","GSE22886","MicroArray","HG-U133A","LTA","3.555","8.755","False"
"Basophils","24h","10ng/mL","GSE74375","MicroArray","GPL17077","ARHGEF17","3.827","8.672","True"
"Nk Cells.Il2","","","GSE77808","RNASeq","","COQ3","-2.235","-8.658","False"
"B","","","GSE102460","RNASeq","","ATP12A","3.372","8.656","False"
"Basophils","24h","10ng/mL","GSE74375","MicroArray","GPL17077","EPGN","-3.793","-8.594","True"
"Sez4","4h","200U","GSE8687","MicroArray","HG-U133_Plus_2","RGS16","2.734","8.551","True"
"Cd45Ra+","96h","","GSE46903","MicroArray","GPL6947","MYO1G","1.748","8.549","True"
"Spleen-Derived T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","STC1","2.728","8.533","True"
"Cd45Ra+","96h","","GSE46903","MicroArray","GPL6947","MYB","1.745","8.531","True"
"Nk","","low","GSE12198","MicroArray","HG-U133_Plus_2","MPEG1","-7.295","-8.523","False"
"Nk","","low","GSE12198","MicroArray","HG-U133_Plus_2","S100A12","-7.285","-8.512","False"
"Pbmc-Derived T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","CISH","2.422","8.474","True"
"B","","","GSE102460","RNASeq","","AQP3","3.293","8.455","False"
"Nk","","low","GSE12198","MicroArray","HG-U133_Plus_2","MS4A7","-7.232","-8.450","False"
"Nk","","high","GSE12198","MicroArray","HG-U133_Plus_2","S100A12","-7.367","-8.398","False"
"Sez4","4h","200U","GSE8687","MicroArray","HG-U133_Plus_2","CCL2","2.676","8.367","True"
"Kit225","","","GSE40618","MicroArray","HG-U133_Plus_2","LTA","2.441","8.362","True"
"Cd45Ra+","96h","","GSE46903","MicroArray","GPL6947","CDCA5","1.707","8.349","True"
"Purified Nk","5d","100U/mL","GSE50838","MicroArray","HuGene-1_1-st-v1","SPP1","5.877","8.336","True"
"Cd45Ra+","96h","","GSE46903","MicroArray","GPL6947","PTTG3P","1.704","8.334","True"
"Normal Control Pbmcs","","","GSE7345","MicroArray","HG-U133_Plus_2","CISH","3.449","8.333","False"
"Basophils","24h","10ng/mL","GSE74375","MicroArray","GPL17077","SOCS2","3.676","8.330","True"
"Kit225","","","GSE40618","MicroArray","HG-U133_Plus_2","GNAL","2.430","8.327","True"
"Facs Purified Tregs","24h","100U/mL","GSE49817","MicroArray","HuGene-1_0-st-v1","NQO1","1.692","8.323","True"
"Cd45Ra+","96h","","GSE46903","MicroArray","GPL6947","OSM","1.702","8.321","True"
"Pbmc-Derived T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","NFKBIZ","2.373","8.304","True"
"Facs Purified Tregs","24h","100U/mL","GSE49817","MicroArray","HuGene-1_0-st-v1","TXN","1.687","8.299","True"
"Kit225","","","GSE40618","MicroArray","HG-U133_Plus_2","NDFIP2","2.421","8.294","True"
"Sez4","4h","200U","GSE8687","MicroArray","HG-U133_Plus_2","CSF2RB","2.651","8.291","True"
"Nk Cells-Peripheral Blood","","","GSE22886","MicroArray","HG-U133A","LTB","3.365","8.287","False"
"Kit225","","","GSE40618","MicroArray","HG-U133_Plus_2","GADD45B","2.415","8.275","True"
"Spleen-Derived T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","XDH","2.644","8.269","True"
"Kit225","","","GSE40618","MicroArray","HG-U133_Plus_2","TGFBR1","2.413","8.267","True"
"Cd45Ra+","96h","","GSE46903","MicroArray","GPL6947","CCNB2","1.689","8.259","True"
"Kit225","","","GSE40618","MicroArray","HG-U133_Plus_2","EGR1","2.408","8.249","True"
"Basophils","24h","10ng/mL","GSE74375","MicroArray","GPL17077","STYK1","3.637","8.240","True"
"Cd45Ra+","96h","","GSE46903","MicroArray","GPL6947","LDLR","1.684","8.232","True"
"Nk","","low","GSE12198","MicroArray","HG-U133_Plus_2","MAFB","-7.045","-8.231","False"
"Nk","","high","GSE12198","MicroArray","HG-U133_Plus_2","MS4A7","-7.215","-8.224","False"
"B","","","GSE102460","RNASeq","","DUSP5","3.198","8.211","False"
"Facs Purified Tregs","24h","100U/mL","GSE49817","MicroArray","HuGene-1_0-st-v1","TLR1","1.669","8.210","True"
"Normal Control Pbmcs","","","GSE7345","MicroArray","HG-U133_Plus_2","C15orf48","3.396","8.204","False"
"Sez4","4h","200U","GSE8687","MicroArray","HG-U133_Plus_2","DUSP4","2.623","8.202","True"
"T Cd4","","","GSE16993","MicroArray","GPL2507","DUSP1","2.250","8.189","False"
"Cd45Ra+","96h","","GSE46903","MicroArray","GPL6947","PTTG1","1.674","8.187","True"
"Naïve T Cd4","","10mg/mL","GSE127664","RNASeq","","GZMA","-2.474","-8.180","False"
"Kit225","","","GSE40618","MicroArray","HG-U133_Plus_2","FLRT3","-2.378","-8.147","True"
"B","","","GSE102460","RNASeq","","IL2RA","3.171","8.142","False"
"Nk Cells-Peripheral Blood","","","GSE22886","MicroArray","HG-U133A","SOCS2","3.292","8.106","False"
"Peripheral Blood T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","STX3","2.432","8.093","True"
"Basophils","24h","10ng/mL","GSE74375","MicroArray","GPL17077","SLC35F3","3.571","8.091","True"
"Cd45Ra+","96h","","GSE46903","MicroArray","GPL6947","E2F2","1.654","8.090","True"
"Peripheral Blood T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","LTA","2.430","8.086","True"
"Nk","","low","GSE12198","MicroArray","HG-U133_Plus_2","CSTA","-6.918","-8.083","False"
"Kit225","","","GSE40618","MicroArray","HG-U133_Plus_2","BCL2L1","2.358","8.080","True"
"B","","","GSE102460","RNASeq","","GPR15","3.146","8.077","False"
"Sez4","4h","200U","GSE8687","MicroArray","HG-U133_Plus_2","SOCS2","2.583","8.077","True"
"Sez4","4h","200U","GSE8687","MicroArray","HG-U133_Plus_2","TLR3","2.582","8.073","True"
"Purified Naive B Cells From Blood","4d-6h","","GSE36975","MicroArray","GPL10558","HAVCR2","1.269","8.052","False"
"Kit225","","","GSE40618","MicroArray","HG-U133_Plus_2","C3orf18","2.350","8.052","True"
"Basophils","24h","10ng/mL","GSE74375","MicroArray","GPL17077","TYMS","3.547","8.037","True"
"Nk","","low","GSE12198","MicroArray","HG-U133_Plus_2","GAPT","-6.878","-8.036","False"
"Nk","","high","GSE12198","MicroArray","HG-U133_Plus_2","MAFB","-7.036","-8.021","False"
"Peripheral Blood T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","CCR1","2.405","8.005","True"
"Kit225","","","GSE40618","MicroArray","HG-U133_Plus_2","PPID","2.335","7.999","True"
"Kit225","","","GSE40618","MicroArray","HG-U133_Plus_2","SLC2A3","2.333","7.993","True"
"Nk","","low","GSE12198","MicroArray","HG-U133_Plus_2","IL1B","-6.841","-7.993","False"
"Purified Nk","5d","100U/mL","GSE50838","MicroArray","HuGene-1_1-st-v1","MMP12","5.629","7.983","True"
"Naïve T Cd4","","10mg/mL","GSE127664","RNASeq","","TYROBP","-2.413","-7.978","False"
"Pbmc-Derived T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","SLC2A3","2.279","7.975","True"
"Nk","","high","GSE12198","MicroArray","HG-U133_Plus_2","MPEG1","-6.994","-7.973","False"
"Pbmc-Derived T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","PELI1","2.278","7.971","True"
"Basophils","24h","10ng/mL","GSE74375","MicroArray","GPL17077","LRRTM1","3.512","7.958","True"
"Purified Naive B Cells From Blood","4d-6h","","GSE36975","MicroArray","GPL10558","CCL17","1.252","7.948","False"
"Basophils","24h","10ng/mL","GSE74375","MicroArray","GPL17077","HBEGF","3.501","7.932","True"
"Spleen-Derived T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","PTGS2","2.535","7.928","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","IER3","2.676","7.920","True"
"Purified Nk","5d","100U/mL","GSE50838","MicroArray","HuGene-1_1-st-v1","VCAN","-5.571","-7.902","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","DUSP6","2.669","7.901","True"
"Pbmc-Derived T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","MXI1","2.258","7.900","True"
"Sez4","4h","200U","GSE8687","MicroArray","HG-U133_Plus_2","CCNG2","-2.524","-7.894","True"
"Basophils","24h","10ng/mL","GSE74375","MicroArray","GPL17077","KLRD1","3.481","7.887","True"
"Purified Naive B Cells From Blood","4d-6h","","GSE36975","MicroArray","GPL10558","GZMB","1.241","7.877","False"
"Cd45Ra+","96h","","GSE46903","MicroArray","GPL6947","GAPDH","1.607","7.859","True"
"Kit225","","","GSE40618","MicroArray","HG-U133_Plus_2","NOP16","2.289","7.843","True"
"Spleen-Derived T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","PTPRO","2.505","7.835","True"
"Spleen-Derived T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","SLC2A3","2.503","7.829","True"
"Nk","","high","GSE12198","MicroArray","HG-U133_Plus_2","CSTA","-6.867","-7.828","False"
"Cd45Ra+","96h","","GSE46903","MicroArray","GPL6947","MT3","1.599","7.820","True"
"Cd45Ra+","96h","","GSE46903","MicroArray","GPL6947","PCLAF","1.599","7.817","True"
"Nk","","low","GSE12198","MicroArray","HG-U133_Plus_2","OLR1","-6.689","-7.815","False"
"Nk","","low","GSE12198","MicroArray","HG-U133_Plus_2","VCAN","-6.687","-7.813","False"
"Cd45Ra+","96h","","GSE46903","MicroArray","GPL6947","NDFIP2","1.595","7.798","True"
"Cd45Ra+","96h","","GSE46903","MicroArray","GPL6947","SOCS2","1.594","7.796","True"
"Cd45Ra+","96h","","GSE46903","MicroArray","GPL6947","SLC16A3","1.594","7.796","True"
"Naïve T Cd4","","10mg/mL","GSE127664","RNASeq","","GNG8","2.357","7.793","False"
"Sez4","4h","200U","GSE8687","MicroArray","HG-U133_Plus_2","DUSP2","2.492","7.793","True"
"Facs Purified Tregs","24h","100U/mL","GSE49817","MicroArray","HuGene-1_0-st-v1","CMTM6","1.583","7.786","True"
"Cd45Ra+","96h","","GSE46903","MicroArray","GPL6947","PFKFB4","1.589","7.769","True"
"Naïve T Cd4","","10mg/mL","GSE127664","RNASeq","","MT1L","2.341","7.740","False"
"T Cd4","12h","","GSE7571","MicroArray","GPL887","A2M","1.296","7.738","False"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","EGR2","2.611","7.729","True"
"T Cd8","","","GSE64713","RNASeq","","SOCS1","3.571","7.723","False"
"Purified Nk","5d","100U/mL","GSE50838","MicroArray","HuGene-1_1-st-v1","CCL22","5.430","7.701","True"
"B","","","GSE102460","RNASeq","","PRR5L","2.997","7.694","False"
"B","","","GSE102460","RNASeq","","IL2RB","2.995","7.689","False"
"Purified Nk","5d","100U/mL","GSE50838","MicroArray","HuGene-1_1-st-v1","TREM1","-5.412","-7.677","True"
"Cd45Ra+","96h","","GSE46903","MicroArray","GPL6947","TOP2A","1.569","7.673","True"
"Spleen-Derived T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","DDIT4","2.453","7.671","True"
"Facs Purified Tregs","24h","100U/mL","GSE49817","MicroArray","HuGene-1_0-st-v1","SLFN12L","1.555","7.650","True"
"Nk","","high","GSE12198","MicroArray","HG-U133_Plus_2","GAPT","-6.709","-7.648","False"
"B","","","GSE102460","RNASeq","","CSF1","2.977","7.643","False"
"Nk","","low","GSE12198","MicroArray","HG-U133_Plus_2","TOP2A","6.530","7.629","False"
"B","","","GSE102460","RNASeq","","CCR1","2.971","7.628","False"
"Peripheral Blood T Lymphocyte","","","GSE13909","MicroArray","HG-U133_Plus_2","GJB2","2.291","7.626","True"
"Cd45Ra+","96h","","GSE46903","MicroArray","GPL6947","GNA15","1.557","7.613","True"
"Nk","","low","GSE12198","MicroArray","HG-U133_Plus_2","SERPINB2","-6.511","-7.607","False"
"Nk Cells-Peripheral Blood","","","GSE22886","MicroArray","HG-U133A","DEFA4","-3.089","-7.607","False"
