"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Huvec","1h","","GSE18913","MicroArray","HG-U133_Plus_2","NR4A3","5.655","22.199","True"
"Endothelial","30m","50ng/mL","GSE93590","RNASeq","","FOSB","3.740","22.130","True"
"Endothelial","30m","50ng/mL","GSE93590","RNASeq","","CXCL2","3.740","22.129","True"
"Huvec","20m","50ng/mL","GSE100404","MicroArray","GPL10558","CXCL8","2.885","21.417","True"
"Huvec","1h","","GSE112172","MicroArray","GPL16699","NR4A2","3.557","21.059","True"
"Huvec","8h","","GSE71967","MicroArray","PrimeView","EIF1AY","3.469","21.051","False"
"Huvec","30m","","GSE19335","MicroArray","GPL6947","DUSP1","3.478","20.989","True"
"Huvec","8h","","GSE71967","MicroArray","PrimeView","RPS4Y1","3.376","20.488","False"
"Huvec","45m","50ng/mL","GSE100404","MicroArray","GPL10558","ADAMTS1","3.365","20.188","True"
"Huvec","1h","","GSE18913","MicroArray","HG-U133_Plus_2","EGR2","5.078","19.935","True"
"Huvec","45m","50ng/mL","GSE100404","MicroArray","GPL10558","CXCL8","3.297","19.781","True"
"Huvec","20m","50ng/mL","GSE100404","MicroArray","GPL10558","ZFP36","2.651","19.681","True"
"Huvec","20m","50ng/mL","GSE100404","MicroArray","GPL10558","CXCL2","2.591","19.237","True"
"Endothelial","30m","50ng/mL","GSE93590","RNASeq","","NR4A2","3.249","19.223","True"
"Huvec","45m","50ng/mL","GSE100404","MicroArray","GPL10558","ZFP36","3.199","19.193","True"
"Huvec","1h","","GSE112172","MicroArray","GPL16699","EGR3","3.228","19.111","True"
"Huvec","1h","","GSE71967","MicroArray","PrimeView","NR4A2","3.509","19.088","True"
"Huvec","1h","","GSE112172","MicroArray","GPL16699","ID2","3.216","19.039","True"
"Huvec","1h","","GSE112172","MicroArray","GPL16699","RCAN1","3.194","18.905","True"
"Endothelial","30m","50ng/mL","GSE93590","RNASeq","","APOLD1","3.162","18.709","True"
"Huvec","4h","","GSE71967","MicroArray","PrimeView","EIF1AY","3.400","18.450","True"
"Endothelial","30m","50ng/mL","GSE93590","RNASeq","","ATF3","3.117","18.446","True"
"Huvec","30m","","GSE19335","MicroArray","GPL6947","FOS","3.019","18.221","True"
"Huvec","4h","","GSE71967","MicroArray","PrimeView","RPS4Y1","3.354","18.199","True"
"Huvec","45m","50ng/mL","GSE100404","MicroArray","GPL10558","FOSB","3.007","18.038","True"
"Huvec","1h","","GSE18913","MicroArray","HG-U133_Plus_2","RCAN1","4.522","17.750","True"
"Lymphatic Endothelial","1h","","GSE11228","MicroArray","GPL2986","EGR3","7.391","17.570","True"
"Huvec","45m","50ng/mL","GSE100404","MicroArray","GPL10558","FOS","2.908","17.445","True"
"Huvec","8h","","GSE71967","MicroArray","PrimeView","XIST","-2.857","-17.337","False"
"Huvec","1h","","GSE112172","MicroArray","GPL16699","FOSB","2.926","17.320","True"
"Huvec","20m","50ng/mL","GSE100404","MicroArray","GPL10558","FOSB","2.327","17.278","True"
"Huvec","","","GSE129275","MicroArray","GPL10558","RCAN1","2.132","16.977","True"
"Huvec","2h","","GSE71967","MicroArray","PrimeView","RPS4Y1","3.330","16.900","True"
"Endothelial","30m","50ng/mL","GSE93590","RNASeq","","KCNJ2","2.831","16.753","True"
"Huvec","7h","","GSE58663","RNASeq","","STC1","3.158","16.664","True"
"Huvec","2h","","GSE71967","MicroArray","PrimeView","EIF1AY","3.276","16.625","True"
"Huvec","45m","50ng/mL","GSE100404","MicroArray","GPL10558","NR4A2","2.752","16.511","True"
"Huvec","1h","","GSE18913","MicroArray","HG-U133_Plus_2","PTGS2","4.201","16.490","True"
"Huvec","4h","","GSE18913","MicroArray","HG-U133_Plus_2","VCAM1","4.585","16.432","True"
"Huvec","1h","","GSE112172","MicroArray","GPL16699","F3","2.741","16.223","True"
"Huvec","1h","","GSE18913","MicroArray","HG-U133_Plus_2","ID2","4.099","16.090","True"
"Huvec","45m","50ng/mL","GSE100404","MicroArray","GPL10558","CXCL2","2.681","16.087","True"
"Huvec","1h","","GSE18913","MicroArray","HG-U133_Plus_2","HEY1","4.074","15.991","True"
"Huvec","1h","","GSE18913","MicroArray","HG-U133_Plus_2","F3","4.066","15.961","True"
"Huvec","2h","50ng/mL","GSE100404","MicroArray","GPL10558","ADAMTS1","2.930","15.949","True"
"Huvec","2h","","GSE71967","MicroArray","PrimeView","XIST","-3.091","-15.687","True"
"Huvec","30m","","GSE19335","MicroArray","GPL6947","FOSB","2.598","15.677","True"
"Huvec","30m","","GSE19335","MicroArray","GPL6947","CXCL8","2.592","15.643","True"
"Lymphatic Endothelial","1h","","GSE11228","MicroArray","GPL2986","EGR2","6.536","15.537","True"
"T Cd4","","","GSE15390","MicroArray","GPL2507","IFI44L","1.208","15.316","True"
"Huvec","4h","","GSE71967","MicroArray","PrimeView","XIST","-2.821","-15.305","True"
"Huvec","","","GSE71216","RNASeq","","PLVAP","2.290","15.182","True"
"Lymphatic Endothelial","1h","","GSE11228","MicroArray","GPL2986","NR4A2","6.239","14.832","True"
"Huvec","30m","","GSE19335","MicroArray","GPL6947","DUSP5","2.452","14.798","True"
"Endothelial","30m","50ng/mL","GSE93590","RNASeq","","RCAN1","2.492","14.744","True"
"Huvec","1h","","GSE112172","MicroArray","GPL16699","HEY1","2.486","14.714","True"
"Huvec","30m","","GSE19335","MicroArray","GPL6947","KCNJ2","2.414","14.568","True"
"Huvec","20m","50ng/mL","GSE100404","MicroArray","GPL10558","ADAMTS1","1.958","14.535","True"
"Endothelial","30m","50ng/mL","GSE93590","RNASeq","","DUSP1","2.446","14.473","True"
"Huvec","1h","","GSE18913","MicroArray","HG-U133_Plus_2","GEM","3.652","14.334","True"
"Huvec","1h","","GSE18913","MicroArray","HG-U133_Plus_2","ID1","3.634","14.265","True"
"Huvec","","","GSE71216","RNASeq","","PALD1","2.139","14.180","True"
"Endothelial","30m","50ng/mL","GSE93590","RNASeq","","JUNB","2.390","14.141","True"
"Endothelial","30m","50ng/mL","GSE93590","RNASeq","","CXCL8","2.388","14.130","True"
"Endothelial","30m","50ng/mL","GSE93590","RNASeq","","NFKBIZ","2.383","14.103","True"
"Huvec","1h","","GSE18913","MicroArray","HG-U133_Plus_2","KLF4","3.530","13.855","True"
"Lymphatic Endothelial","1h","","GSE11228","MicroArray","GPL2986","F3","5.808","13.805","True"
"Huvec","12h","50ng/mL","GSE100404","MicroArray","GPL10558","THY1","3.135","13.704","True"
"Huvec","1h","","GSE71967","MicroArray","PrimeView","DUSP5","2.464","13.403","True"
"Huvec","1h","","GSE112172","MicroArray","GPL16699","NR4A3","2.263","13.396","True"
"Huvec","8h","","GSE71967","MicroArray","PrimeView","DDX3Y","2.205","13.381","False"
"Huvec","1h","","GSE71967","MicroArray","PrimeView","RCAN1","2.458","13.373","True"
"Huvec","1h","","GSE18913","MicroArray","HG-U133_Plus_2","ADAMTS1","3.403","13.359","True"
"Huvec","8h","","GSE71967","MicroArray","PrimeView","ERAP2","2.197","13.330","False"
"Huvec","30m","","GSE19335","MicroArray","GPL6947","NR4A2","2.202","13.290","True"
"Huvec","1h","","GSE112172","MicroArray","GPL16699","EGR1","2.223","13.162","True"
"Huvec","2h","50ng/mL","GSE100404","MicroArray","GPL10558","PTGS2","2.403","13.079","True"
"Huvec","45m","50ng/mL","GSE100404","MicroArray","GPL10558","RCAN1","2.180","13.079","True"
"Huvec","2h","50ng/mL","GSE100404","MicroArray","GPL10558","DNAJB9","2.400","13.060","True"
"Huvec","20m","50ng/mL","GSE100404","MicroArray","GPL10558","TRIB1","1.750","12.992","True"
"Huvec","6h","50ng/mL","GSE100404","MicroArray","GPL10558","STC1","2.618","12.946","True"
"Huvec","1h","","GSE112172","MicroArray","GPL16699","SMAD7","2.177","12.888","True"
"Huvec","1h","","GSE112172","MicroArray","GPL16699","PTGS2","2.174","12.872","True"
"Huvec","45m","50ng/mL","GSE100404","MicroArray","GPL10558","CCL2","2.142","12.849","True"
"Huvec","","","GSE19098","MicroArray","HG-U133_Plus_2","STATH","2.202","12.828","True"
"Huvec","2h","50ng/mL","GSE100404","MicroArray","GPL10558","IGFBP3","2.349","12.785","True"
"Huvec","4h","","GSE18913","MicroArray","HG-U133_Plus_2","RCAN1","3.568","12.785","True"
"Huvec","2h","50ng/mL","GSE100404","MicroArray","GPL10558","STC1","2.337","12.718","True"
"Huvec","45m","50ng/mL","GSE100404","MicroArray","GPL10558","TRIB1","2.105","12.627","True"
"Huvec","2h","50ng/mL","GSE100404","MicroArray","GPL10558","CCL2","2.311","12.579","True"
"Huvec","","","GSE19098","MicroArray","HG-U133_Plus_2","ACKR4","2.145","12.497","True"
"Endothelial","30m","50ng/mL","GSE93590","RNASeq","","TRIB1","2.107","12.468","True"
"Huvec","30m","","GSE19335","MicroArray","GPL6947","HBEGF","2.059","12.429","True"
"Huvec","20m","50ng/mL","GSE100404","MicroArray","GPL10558","DUSP1","1.674","12.425","True"
"Huvec","4h","","GSE71967","MicroArray","PrimeView","ERAP2","2.289","12.420","True"
"Huvec","","","GSE19098","MicroArray","HG-U133_Plus_2","PMCH","2.125","12.375","True"
"Huvec","45m","50ng/mL","GSE100404","MicroArray","GPL10558","F3","2.062","12.369","True"
"Huvec","4h","","GSE18913","MicroArray","HG-U133_Plus_2","F3","3.445","12.347","True"
"Huvec","20m","50ng/mL","GSE100404","MicroArray","GPL10558","NR4A2","1.661","12.330","True"
"Huvec","1h","","GSE112172","MicroArray","GPL16699","DUSP5","2.069","12.248","True"
"Huvec","4h","","GSE71967","MicroArray","PrimeView","DDX3Y","2.253","12.227","True"
"Huvec","30m","","GSE19335","MicroArray","GPL6947","JUNB","2.017","12.175","True"
"Endothelial","30m","50ng/mL","GSE93590","RNASeq","","DUSP5","2.054","12.153","True"
"Huvec","45m","50ng/mL","GSE100404","MicroArray","GPL10558","HBEGF","2.019","12.116","True"
"Lymphatic Endothelial","1h","","GSE11228","MicroArray","GPL2986","PTGS2","5.077","12.069","True"
"Huvec","45m","50ng/mL","GSE100404","MicroArray","GPL10558","DUSP1","2.011","12.067","True"
"Huvec","","","GSE71216","RNASeq","","ITGA11","1.808","11.988","True"
"Huvec","1h","","GSE71967","MicroArray","PrimeView","EGR1","2.204","11.987","True"
"Huvec","1h","","GSE18913","MicroArray","HG-U133_Plus_2","SPRY4","3.036","11.918","True"
"Huvec","","","GSE19098","MicroArray","HG-U133_Plus_2","HLX","2.040","11.883","True"
"T Cd4","","","GSE15390","MicroArray","GPL2507","IFI44","0.936","11.868","True"
"Lymphatic Endothelial","1h","","GSE11228","MicroArray","GPL2986","ATF3","4.984","11.848","True"
"Huvec","6h","50ng/mL","GSE100404","MicroArray","GPL10558","P3H2","2.383","11.786","True"
"Huvec","2h","50ng/mL","GSE100404","MicroArray","GPL10558","CD83","2.160","11.754","True"
"Huvec","","","GSE19098","MicroArray","HG-U133_Plus_2","RCAN2","2.013","11.728","True"
"Endothelial","30m","50ng/mL","GSE93590","RNASeq","","CD69","1.982","11.727","True"
"Huvec","","","GSE129275","MicroArray","GPL10558","ANGPT2","1.468","11.695","True"
"Huvec","20m","50ng/mL","GSE100404","MicroArray","GPL10558","IL6","1.572","11.672","True"
"Lymphatic Endothelial","1h","","GSE11228","MicroArray","GPL2986","RCAN1","4.903","11.655","True"
"Huvec","1h","","GSE18913","MicroArray","HG-U133_Plus_2","SMAD7","2.957","11.607","True"
"Huvec","1h","","GSE112172","MicroArray","GPL16699","FOS","1.960","11.601","True"
"Huvec","45m","50ng/mL","GSE100404","MicroArray","GPL10558","TENT5A","1.934","11.601","True"
"Huvec","30m","","GSE19335","MicroArray","GPL6947","BMP2","1.916","11.565","True"
"Huvec","1h","","GSE18913","MicroArray","HG-U133_Plus_2","BHLHE40","2.928","11.495","True"
"Huvec","4h","","GSE71967","MicroArray","PrimeView","FAT3","-2.091","-11.346","True"
"Lymphatic Endothelial","1h","","GSE11228","MicroArray","GPL2986","FOSB","4.772","11.344","True"
"Huvec","1h","","GSE112172","MicroArray","GPL16699","SIK1","1.914","11.327","True"
"Huvec","","","GSE19098","MicroArray","HG-U133_Plus_2","KCNN2","1.944","11.325","True"
"Huvec","2h","","GSE71967","MicroArray","PrimeView","ERAP2","2.232","11.325","True"
"Endothelial","30m","50ng/mL","GSE93590","RNASeq","","IL6","1.911","11.305","True"
"Huvec","1h","","GSE18913","MicroArray","HG-U133_Plus_2","DUSP5","2.878","11.296","True"
"Huvec","1h","","GSE71967","MicroArray","PrimeView","NFKBIZ","2.074","11.284","True"
"Huvec","2h","","GSE71967","MicroArray","PrimeView","DDX3Y","2.206","11.193","True"
"Huvec","4h","","GSE18913","MicroArray","HG-U133_Plus_2","ADAMTS1","3.115","11.164","True"
"Endothelial","30m","50ng/mL","GSE93590","RNASeq","","IER2","1.880","11.125","True"
"Huvec","","","GSE129275","MicroArray","GPL10558","RASGRP3","1.396","11.117","True"
"Huvec","30m","","GSE19335","MicroArray","GPL6947","DDIT3","1.841","11.109","True"
"Huvec","45m","50ng/mL","GSE100404","MicroArray","GPL10558","EGR3","1.850","11.100","True"
"Huvec","45m","50ng/mL","GSE100404","MicroArray","GPL10558","DEPP1","-1.848","-11.086","True"
"Huvec","2h","50ng/mL","GSE100404","MicroArray","GPL10558","DUSP5","2.035","11.074","True"
"Lymphatic Endothelial","1h","","GSE11228","MicroArray","GPL2986","NFKBID","4.644","11.039","True"
"Huvec","2h","50ng/mL","GSE100404","MicroArray","GPL10558","CXCL8","2.026","11.030","True"
"Huvec","1h","","GSE71967","MicroArray","PrimeView","FOS","2.017","10.973","True"
"Huvec","2h","50ng/mL","GSE100404","MicroArray","GPL10558","HERPUD1","2.016","10.971","True"
"Huvec","2h","50ng/mL","GSE100404","MicroArray","GPL10558","CNKSR3","2.009","10.935","True"
"Huvec","1h","","GSE112172","MicroArray","GPL16699","SOCS3","1.839","10.889","True"
"Huvec","4h","","GSE18913","MicroArray","HG-U133_Plus_2","SELE","3.030","10.860","True"
"Huvec","2h","50ng/mL","GSE100404","MicroArray","GPL10558","MAP3K8","1.977","10.762","True"
"Huvec","6h","50ng/mL","GSE100404","MicroArray","GPL10558","CDH15","2.167","10.716","True"
"Huvec","6h","50ng/mL","GSE100404","MicroArray","GPL10558","THY1","2.167","10.716","True"
"Huvec","8h","","GSE71967","MicroArray","PrimeView","BEX5","-1.765","-10.711","False"
"Huvec","1h","","GSE18913","MicroArray","HG-U133_Plus_2","EGR1","2.727","10.704","True"
"T Cd4","","","GSE15390","MicroArray","GPL2507","MX2","0.844","10.698","True"
"Huvec","","","GSE19098","MicroArray","HG-U133_Plus_2","STC1","1.835","10.686","True"
"Endothelial","30m","50ng/mL","GSE93590","RNASeq","","KLF2","1.800","10.652","True"
"Huvec","1h","","GSE112172","MicroArray","GPL16699","DEPP1","-1.795","-10.629","True"
"Huvec","1h","","GSE71967","MicroArray","PrimeView","ADAMTS1","1.950","10.609","True"
"Lymphatic Endothelial","1h","","GSE11228","MicroArray","GPL2986","STC1","4.459","10.600","True"
"Huvec","30m","","GSE19335","MicroArray","GPL6947","TRIB1","1.755","10.594","True"
"T Cd4","","","GSE15390","MicroArray","GPL2507","IFI6","0.833","10.570","True"
"Huvec","1h","","GSE112172","MicroArray","GPL16699","KLF4","1.785","10.567","True"
"Huvec","45m","50ng/mL","GSE100404","MicroArray","GPL10558","TXNIP","-1.761","-10.566","True"
"Huvec","12h","50ng/mL","GSE100404","MicroArray","GPL10558","EHD3","2.414","10.552","True"
"Huvec","20m","50ng/mL","GSE100404","MicroArray","GPL10558","CCL2","1.419","10.535","True"
"Huvec","1h","","GSE18913","MicroArray","HG-U133_Plus_2","DUSP1","2.683","10.533","True"
"Huvec","45m","50ng/mL","GSE100404","MicroArray","GPL10558","KCNJ2","1.756","10.533","True"
"Huvec","1h","","GSE18913","MicroArray","HG-U133_Plus_2","MAP3K8","2.682","10.528","True"
"Huvec","45m","50ng/mL","GSE100404","MicroArray","GPL10558","IL6","1.755","10.528","True"
"Huvec","2h","","GSE71967","MicroArray","PrimeView","FAT3","-2.074","-10.523","True"
"Lymphatic Endothelial","8h","","GSE11228","MicroArray","GPL2986","BGN","-5.379","-10.514","True"
"Huvec","1h","","GSE112172","MicroArray","GPL16699","ID3","1.773","10.496","True"
"Huvec","45m","50ng/mL","GSE100404","MicroArray","GPL10558","DUSP5","1.745","10.469","True"
"Huvec","4h","","GSE18913","MicroArray","HG-U133_Plus_2","PMCH","2.921","10.468","True"
"Huvec","1h","","GSE18913","MicroArray","HG-U133_Plus_2","APOLD1","2.663","10.452","True"
"Lymphatic Endothelial","1h","","GSE11228","MicroArray","GPL2986","FOS","4.386","10.427","True"
"Huvec","1h","","GSE71967","MicroArray","PrimeView","CXCL2","1.914","10.414","True"
"Huvec","30m","","GSE19335","MicroArray","GPL6947","HERPUD1","1.725","10.411","True"
"Huvec","1h","","GSE71967","MicroArray","PrimeView","PTGS2","1.910","10.390","True"
"Huvec","12h","50ng/mL","GSE100404","MicroArray","GPL10558","P3H2","2.372","10.371","True"
"Huvec","12h","50ng/mL","GSE100404","MicroArray","GPL10558","A2M","2.368","10.354","True"
"Huvec","","","GSE19098","MicroArray","HG-U133_Plus_2","EHD3","1.775","10.339","True"
"Huvec","","","GSE19098","MicroArray","HG-U133_Plus_2","ADAMTS1","1.772","10.323","True"
"Huvec","12h","50ng/mL","GSE100404","MicroArray","GPL10558","SERPINB2","-2.357","-10.304","True"
"Huvec","1h","","GSE18913","MicroArray","HG-U133_Plus_2","IFIT1","2.622","10.294","True"
"Huvec","30m","","GSE19335","MicroArray","GPL6947","CXCL2","1.705","10.292","True"
"Huvec","30m","","GSE19335","MicroArray","GPL6947","BHLHE40","1.701","10.267","True"
"Huvec","1h","","GSE71967","MicroArray","PrimeView","RGS2","1.882","10.235","True"
"Huvec","","","GSE129275","MicroArray","GPL10558","FABP4","1.285","10.232","True"
"Huvec","","","GSE19098","MicroArray","HG-U133_Plus_2","TM4SF18","1.755","10.225","True"
"Huvec","30m","","GSE19335","MicroArray","GPL6947","HLX","1.691","10.206","True"
"Huvec","45m","50ng/mL","GSE100404","MicroArray","GPL10558","DDIT3","1.696","10.177","True"
"Endothelial","30m","50ng/mL","GSE93590","RNASeq","","SOCS3","1.719","10.172","True"
"Huvec","6h","50ng/mL","GSE100404","MicroArray","GPL10558","IGFBP3","2.050","10.139","True"
"Huvec","2h","50ng/mL","GSE100404","MicroArray","GPL10558","F3","1.860","10.126","True"
"Huvec","1h","","GSE112172","MicroArray","GPL16699","DUSP1","1.711","10.126","True"
"Huvec","45m","50ng/mL","GSE100404","MicroArray","GPL10558","STC1","1.685","10.112","True"
"Lymphatic Endothelial","1h","","GSE11228","MicroArray","GPL2986","BHLHE40","4.253","10.111","True"
"Lymphatic Endothelial","1h","","GSE11228","MicroArray","GPL2986","EGR1","4.250","10.104","True"
"Huvec","1h","","GSE71967","MicroArray","PrimeView","XIST","-1.846","-10.041","True"
"Huvec","2h","50ng/mL","GSE100404","MicroArray","GPL10558","HBEGF","1.843","10.029","True"
"Huvec","1h","","GSE112172","MicroArray","GPL16699","F2RL3","1.690","10.004","True"
"Huvec","45m","50ng/mL","GSE100404","MicroArray","GPL10558","MAP3K8","1.663","9.975","True"
"Huvec","1h","","GSE112172","MicroArray","GPL16699","HES1","1.681","9.954","True"
"Huvec","2h","50ng/mL","GSE100404","MicroArray","GPL10558","FOSB","1.819","9.902","True"
"Huvec","1h","","GSE18913","MicroArray","HG-U133_Plus_2","NOG","2.522","9.899","True"
"Lymphatic Endothelial","1h","","GSE11228","MicroArray","GPL2986","PPTC7","4.148","9.860","True"
"Huvec","45m","50ng/mL","GSE100404","MicroArray","GPL10558","APOLD1","1.643","9.860","True"
"Huvec","","","GSE71216","RNASeq","","CXCR4","1.486","9.855","True"
"Huvec","45m","50ng/mL","GSE100404","MicroArray","GPL10558","GEM","1.640","9.840","True"
"Endothelial","30m","50ng/mL","GSE93590","RNASeq","","CXCL3","1.663","9.839","True"
"Huvec","2h","50ng/mL","GSE100404","MicroArray","GPL10558","NAB2","1.801","9.804","True"
"Huvec","4h","","GSE18913","MicroArray","HG-U133_Plus_2","LBH","2.733","9.795","True"
"Huvec","1h","","GSE112172","MicroArray","GPL16699","ATF3","1.654","9.793","True"
"Huvec","20m","50ng/mL","GSE100404","MicroArray","GPL10558","HBEGF","1.314","9.759","True"
"Huvec","","","GSE129275","MicroArray","GPL10558","CD55","1.224","9.753","True"
"Huvec","","","GSE71216","RNASeq","","IFITM1","-1.471","-9.750","True"
"Huvec","6h","50ng/mL","GSE100404","MicroArray","GPL10558","CEMIP","1.968","9.733","True"
"Huvec","2h","50ng/mL","GSE100404","MicroArray","GPL10558","BHLHE40","1.787","9.724","True"
"Huvec","1h","","GSE71967","MicroArray","PrimeView","EIF1AY","1.781","9.689","True"
"Huvec","20m","50ng/mL","GSE100404","MicroArray","GPL10558","TENT5A","1.304","9.678","True"
"Huvec","2h","50ng/mL","GSE100404","MicroArray","GPL10558","PLAU","1.773","9.651","True"
"Huvec","20m","50ng/mL","GSE100404","MicroArray","GPL10558","CXCL1","1.297","9.627","True"
"Huvec","1h","","GSE71967","MicroArray","PrimeView","HLX","1.770","9.626","True"
"Huvec","4h","","GSE18913","MicroArray","HG-U133_Plus_2","EGR3","2.685","9.623","True"
"Huvec","","","GSE129275","MicroArray","GPL10558","HLX","1.207","9.611","True"
"Huvec","4h","","GSE71967","MicroArray","PrimeView","BEX5","-1.769","-9.600","True"
"Lymphatic Endothelial","1h","","GSE11228","MicroArray","GPL2986","TRIB1","4.034","9.590","True"
"Huvec","6h","50ng/mL","GSE100404","MicroArray","GPL10558","SLC39A14","1.937","9.576","True"
"Huvec","6h","50ng/mL","GSE100404","MicroArray","GPL10558","RASD1","1.936","9.572","True"
"Huvec","","","GSE19098","MicroArray","HG-U133_Plus_2","F3","1.642","9.564","True"
"Huvec","12h","50ng/mL","GSE100404","MicroArray","GPL10558","PDGFD","2.187","9.562","True"
"Huvec","45m","50ng/mL","GSE100404","MicroArray","GPL10558","DNAJB9","1.590","9.542","True"
"T Cd4","","","GSE15390","MicroArray","GPL2507","OAS3","0.752","9.542","True"
"Huvec","","","GSE129275","MicroArray","GPL10558","ADAMTS1","1.193","9.502","True"
"Huvec","20m","50ng/mL","GSE100404","MicroArray","GPL10558","RCAN1","1.279","9.494","True"
"Endothelial","30m","50ng/mL","GSE93590","RNASeq","","SPRY4","1.603","9.482","True"
"Huvec","1h","","GSE112172","MicroArray","GPL16699","KLF10","1.601","9.476","True"
"Huvec","","","GSE19098","MicroArray","HG-U133_Plus_2","MEF2C","1.623","9.452","True"
"Huvec","45m","50ng/mL","GSE100404","MicroArray","GPL10558","CXCL1","1.572","9.434","True"
"T Cd4","","","GSE15390","MicroArray","GPL2507","MX1","0.743","9.422","True"
"Huvec","45m","50ng/mL","GSE100404","MicroArray","GPL10558","TNFAIP3","1.569","9.414","True"
"Huvec","1h","","GSE112172","MicroArray","GPL16699","BHLHE40","1.585","9.386","True"
"Huvec","","","GSE71216","RNASeq","","IFI6","-1.415","-9.384","True"
"Huvec","12h","50ng/mL","GSE100404","MicroArray","GPL10558","PCDH12","2.144","9.375","True"
"Huvec","1h","","GSE18913","MicroArray","HG-U133_Plus_2","MX1","2.386","9.366","True"
"Huvec","1h","","GSE112172","MicroArray","GPL16699","SNAI1","1.582","9.365","True"
"Huvec","1h","","GSE71967","MicroArray","PrimeView","DDIT4","-1.714","-9.324","True"
"Huvec","30m","","GSE19335","MicroArray","GPL6947","MAP3K8","1.541","9.302","True"
"Huvec","6h","50ng/mL","GSE100404","MicroArray","GPL10558","FST","1.879","9.291","True"
"Huvec","2h","50ng/mL","GSE100404","MicroArray","GPL10558","ARID5B","1.704","9.276","True"
"Huvec","","","GSE71216","RNASeq","","APLNR","1.396","9.254","True"
"Huvec","2h","","GSE71967","MicroArray","PrimeView","CRTAC1","-1.816","-9.215","True"
"Lymphatic Endothelial","1h","","GSE11228","MicroArray","GPL2986","STATH","3.873","9.206","True"
"Huvec","8h","","GSE71967","MicroArray","PrimeView","CRTAC1","-1.516","-9.198","False"
"Huvec","","","GSE129275","MicroArray","GPL10558","TMEM204","1.154","9.195","True"
"Endothelial","30m","50ng/mL","GSE93590","RNASeq","","RND1","1.552","9.182","True"
"Huvec","12h","50ng/mL","GSE100404","MicroArray","GPL10558","THBD","2.096","9.166","True"
"Huvec","2h","","GSE71967","MicroArray","PrimeView","CNKSR3","1.806","9.165","True"
"Huvec","6h","50ng/mL","GSE100404","MicroArray","GPL10558","THBD","1.848","9.136","True"
"Huvec","12h","50ng/mL","GSE100404","MicroArray","GPL10558","SULF1","2.086","9.122","True"
"T Cd4","","","GSE15390","MicroArray","GPL2507","SPATS2L","0.718","9.108","True"
"Lymphatic Endothelial","4h","","GSE11228","MicroArray","GPL2986","PPTC7","4.295","9.102","True"
"Huvec","1h","","GSE18913","MicroArray","HG-U133_Plus_2","KITLG","2.315","9.088","True"
"Lymphatic Endothelial","1h","","GSE11228","MicroArray","GPL2986","CSRNP1","3.813","9.064","True"
"Huvec","2h","","GSE71967","MicroArray","PrimeView","BEX5","-1.783","-9.046","True"
"Lymphatic Endothelial","1h","","GSE11228","MicroArray","GPL2986","NR4A1","3.801","9.035","True"
"Huvec","20m","50ng/mL","GSE100404","MicroArray","GPL10558","EGR3","1.216","9.030","True"
"Lymphatic Endothelial","24h","","GSE11228","MicroArray","GPL2986","BGN","-4.167","-9.024","True"
