"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","JUNB","0.737","4.563","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","SLC25A24","0.736","4.562","True"
"Whole Blood.Sia","6h","","GSE103500","MicroArray","GPL10558","LTBP3","-2.503","-4.561","True"
"Whole Blood.Healthy Pediatric","6h","","GSE103500","MicroArray","GPL10558","PRB4","1.827","4.544","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","QKI","-0.732","-4.532","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","PFKFB2","2.910","4.531","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","ATXN1","2.902","4.519","True"
"Whole Blood.Healthy Pediatric","6h","","GSE103500","MicroArray","GPL10558","GPR35","1.815","4.516","True"
"Whole Blood.Siu","6h","","GSE103500","MicroArray","GPL10558","ZNF639","-3.032","-4.507","True"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","RAB10","2.560","4.502","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","TRAK1","2.890","4.500","True"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","THBS1","2.557","4.498","True"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","ENO1","2.555","4.495","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","MT1G","2.873","4.474","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","VPS8","-2.871","-4.470","True"
"Whole Blood.Siu","6h","","GSE103500","MicroArray","GPL10558","SEMA3D","-3.002","-4.463","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","SMAD9","-0.719","-4.454","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","LIG3","-0.712","-4.411","True"
"Whole Blood.Siu","6h","","GSE103500","MicroArray","GPL10558","UBL4B","2.956","4.394","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","MTMR6","2.821","4.392","True"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","PKM","2.493","4.385","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","RRP12","-2.816","-4.385","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","CSGALNACT2","-0.706","-4.374","True"
"Whole Blood.Siu","6h","","GSE103500","MicroArray","GPL10558","PODN","2.941","4.372","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","MPV17L2","0.705","4.367","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","THOC5","-2.802","-4.363","True"
"Whole Blood.Sia","6h","","GSE103500","MicroArray","GPL10558","TMEM115","2.390","4.354","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","ANKDD1A","2.796","4.353","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","MYL12A","2.791","4.347","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","LAMTOR5","-2.791","-4.347","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","RAB10","2.787","4.339","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","MTBP","-0.700","-4.335","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","LACC1","-0.700","-4.333","True"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","LMNA","2.456","4.320","True"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","KCNH4","2.448","4.306","True"
"Whole Blood.Siu","6h","","GSE103500","MicroArray","GPL10558","CYP1A1","2.894","4.302","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","KIAA0232","-0.694","-4.299","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","TMEM174","-0.693","-4.293","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","ECSCR","-0.693","-4.292","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","ITSN1","-0.691","-4.282","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","AAGAB","2.748","4.279","True"
"Whole Blood.Sia","6h","","GSE103500","MicroArray","GPL10558","TERB2","2.343","4.270","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","SLC24A4","-2.709","-4.219","True"
"Whole Blood.Healthy Pediatric","6h","","GSE103500","MicroArray","GPL10558","UNC13C","1.695","4.217","True"
"Whole Blood.Healthy Pediatric","6h","","GSE103500","MicroArray","GPL10558","ZIC3","1.693","4.213","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","ARL4D","0.679","4.206","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","XRN2","-2.700","-4.205","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","NAB1","2.698","4.202","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","LYSMD1","0.677","4.192","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","MCU","-2.690","-4.190","True"
"Whole Blood.Siu","6h","","GSE103500","MicroArray","GPL10558","TIGD3","-2.812","-4.181","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","MOGAT2","0.674","4.174","True"
"Whole Blood.Sia","6h","","GSE103500","MicroArray","GPL10558","R3HDM1","-2.288","-4.169","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","ASPM","-0.671","-4.157","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","TBCEL","-0.670","-4.154","True"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","PI3","2.360","4.151","True"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","FPR3","2.350","4.134","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","KCNH8","0.666","4.128","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","ANP32C","2.650","4.127","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","SCARNA9","0.666","4.125","True"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","EMP3","2.337","4.112","True"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","TIMP1","2.337","4.110","True"
"Whole Blood.Sia","6h","","GSE103500","MicroArray","GPL10558","SP5","2.250","4.099","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","UNC119","2.628","4.092","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","ARG1","-2.627","-4.091","True"
"Whole Blood.Siu","6h","","GSE103500","MicroArray","GPL10558","SH3TC2","-2.751","-4.090","True"
"Whole Blood.Sia","6h","","GSE103500","MicroArray","GPL10558","NXN","2.244","4.088","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","HIRA","-2.623","-4.084","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","NLRX1","-2.620","-4.080","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","KIF3B","2.617","4.074","True"
"Whole Blood.Healthy Pediatric","6h","","GSE103500","MicroArray","GPL10558","FBXL16","-1.636","-4.070","True"
"Whole Blood.Siu","6h","","GSE103500","MicroArray","GPL10558","TRERF1","2.738","4.070","True"
"Whole Blood.Siu","6h","","GSE103500","MicroArray","GPL10558","ZSCAN16","2.738","4.070","True"
"Whole Blood.Healthy Pediatric","6h","","GSE103500","MicroArray","GPL10558","SLC25A19","1.635","4.066","True"
"Whole Blood.Healthy Pediatric","6h","","GSE103500","MicroArray","GPL10558","RP9P","1.634","4.066","True"
"Whole Blood.Sia","6h","","GSE103500","MicroArray","GPL10558","UGT3A2","2.229","4.061","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","MS4A2","0.655","4.060","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","NUP214","-2.606","-4.059","True"
"Whole Blood.Siu","6h","","GSE103500","MicroArray","GPL10558","PDGFC","2.729","4.057","True"
"Whole Blood.Sia","6h","","GSE103500","MicroArray","GPL10558","SLC20A2","2.222","4.048","True"
"Whole Blood.Healthy Pediatric","6h","","GSE103500","MicroArray","GPL10558","STATH","-1.627","-4.047","True"
"Whole Blood.Siu","6h","","GSE103500","MicroArray","GPL10558","GSC","2.721","4.046","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","DYRK1A","-0.652","-4.039","True"
"Whole Blood.Healthy Pediatric","6h","","GSE103500","MicroArray","GPL10558","ADAP2","1.622","4.035","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","BRIP1","0.651","4.034","True"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","MPZL1","-2.284","-4.017","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","P4HA1","2.578","4.014","True"
"Whole Blood.Sia","6h","","GSE103500","MicroArray","GPL10558","CIZ1","-2.198","-4.006","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","FMNL1","0.645","3.998","True"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","ENG","2.265","3.984","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","HSPE1","0.643","3.981","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","AMPD3","2.553","3.976","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","THNSL2","0.640","3.966","True"
"Whole Blood.Healthy Pediatric","6h","","GSE103500","MicroArray","GPL10558","MRAS","1.593","3.963","True"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","MARCKSL1","2.248","3.954","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","RLF","2.538","3.953","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","CR1","-2.535","-3.947","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","GSC","0.637","3.945","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","ARPC5","2.530","3.940","True"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","TNFRSF9","2.230","3.923","True"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","NDUFAF2","2.226","3.916","True"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","ALOX5AP","2.222","3.908","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","ALPI","0.630","3.900","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","EPC1","0.628","3.890","True"
"Whole Blood.Healthy Pediatric","6h","","GSE103500","MicroArray","GPL10558","MZT2A","-1.562","-3.887","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","ZNF304","-0.627","-3.887","True"
"Whole Blood.Siu","6h","","GSE103500","MicroArray","GPL10558","GYG2","-2.613","-3.885","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","ZNF787","-2.493","-3.883","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","EPHA2","0.626","3.876","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","CLASRP","0.626","3.875","True"
"Whole Blood.Sia","6h","","GSE103500","MicroArray","GPL10558","HOGA1","-2.126","-3.875","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","LPCAT3","-2.482","-3.865","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","ZFP14","-0.623","-3.861","True"
"Whole Blood.Sia","6h","","GSE103500","MicroArray","GPL10558","HOXB6","2.118","3.860","True"
"Whole Blood.Siu","6h","","GSE103500","MicroArray","GPL10558","LRRC3B","-2.594","-3.856","True"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","PRR7","2.190","3.853","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","CDC42EP3","-0.622","-3.852","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","RAP1B","2.472","3.850","True"
"Whole Blood.Healthy Pediatric","6h","","GSE103500","MicroArray","GPL10558","ZMYND12","-1.545","-3.845","True"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","CNBD1","2.180","3.835","True"
"Whole Blood.Sia","6h","","GSE103500","MicroArray","GPL10558","UNC80","2.101","3.829","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","PMM1","-2.458","-3.828","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","PIGV","-0.618","-3.826","True"
"Whole Blood.Sia","6h","","GSE103500","MicroArray","GPL10558","GAPT","2.099","3.825","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","PPP4R1L","2.455","3.824","True"
"Whole Blood.Siu","6h","","GSE103500","MicroArray","GPL10558","MRPL27","-2.571","-3.822","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","LOC646214","2.452","3.819","True"
"Whole Blood.Siu","6h","","GSE103500","MicroArray","GPL10558","GAPT","2.569","3.819","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","NDUFA5","0.616","3.818","True"
"Whole Blood.Healthy Pediatric","6h","","GSE103500","MicroArray","GPL10558","GAPT","1.528","3.802","True"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","PFN1","2.161","3.801","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","WDR76","-0.613","-3.799","True"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","INTS9","2.159","3.798","True"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","ADORA3","2.159","3.798","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","ACTN1","-2.435","-3.792","True"
"Whole Blood.Siu","6h","","GSE103500","MicroArray","GPL10558","TCP10L","-2.550","-3.790","True"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","RPGRIP1","-2.154","-3.790","True"
"Whole Blood.Sia","6h","","GSE103500","MicroArray","GPL10558","KRT75","2.079","3.789","True"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","NETO2","2.153","3.788","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","KRT75","0.611","3.787","True"
"Whole Blood.Healthy Pediatric","6h","","GSE103500","MicroArray","GPL10558","ZNF445","-1.519","-3.778","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","TMEM161B","0.610","3.777","True"
"Whole Blood.Siu","6h","","GSE103500","MicroArray","GPL10558","REG3A","2.538","3.773","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","FAM98C","0.608","3.768","True"
"Whole Blood.Healthy Pediatric","6h","","GSE103500","MicroArray","GPL10558","CSK","1.514","3.766","True"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","KIF3B","2.139","3.764","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","GYG2","-0.607","-3.759","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","OXER1","-2.414","-3.759","True"
"Whole Blood.Sia","6h","","GSE103500","MicroArray","GPL10558","MAGIX","-2.059","-3.752","True"
"Whole Blood.Sia","6h","","GSE103500","MicroArray","GPL10558","KIFC1","2.059","3.752","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","NR0B1","0.605","3.745","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","MAGI2","-0.604","-3.741","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","TIMM17A","-0.604","-3.739","True"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","RHOU","2.123","3.735","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","SAP130","-2.396","-3.732","True"
"Whole Blood.Siu","6h","","GSE103500","MicroArray","GPL10558","PDE6H","2.509","3.729","True"
"Whole Blood.Siu","6h","","GSE103500","MicroArray","GPL10558","CDRT15","-2.504","-3.723","True"
"Whole Blood.Healthy Pediatric","6h","","GSE103500","MicroArray","GPL10558","CALR","1.495","3.719","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","CUX1","2.385","3.715","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","ZNF121","-0.599","-3.711","True"
"Whole Blood.Sia","6h","","GSE103500","MicroArray","GPL10558","PNRC2","-2.032","-3.703","True"
"Whole Blood.Healthy Pediatric","6h","","GSE103500","MicroArray","GPL10558","COPB2","1.488","3.703","True"
"Whole Blood.Healthy Pediatric","6h","","GSE103500","MicroArray","GPL10558","USP7","-1.488","-3.702","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","STX10","-2.377","-3.702","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","F5","-2.375","-3.699","True"
"Whole Blood.Healthy Pediatric","6h","","GSE103500","MicroArray","GPL10558","CYFIP1","1.487","3.698","True"
"Whole Blood.Siu","6h","","GSE103500","MicroArray","GPL10558","THAP3","-2.488","-3.698","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","STXBP5","2.374","3.697","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","ZNF841","0.597","3.696","True"
"Whole Blood.Sia","6h","","GSE103500","MicroArray","GPL10558","SLFN12L","-2.028","-3.695","True"
"Whole Blood.Siu","6h","","GSE103500","MicroArray","GPL10558","CDH19","-2.485","-3.694","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","TIE1","-0.596","-3.691","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","APOM","-0.595","-3.688","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","CEP70","-0.595","-3.685","True"
"Whole Blood.Sia","6h","","GSE103500","MicroArray","GPL10558","NPVF","-2.018","-3.677","True"
"Whole Blood.Healthy Pediatric","6h","","GSE103500","MicroArray","GPL10558","SMAD3","1.478","3.676","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","REEP3","-0.593","-3.676","True"
"Whole Blood.Siu","6h","","GSE103500","MicroArray","GPL10558","OR4D1","-2.473","-3.676","True"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","NT5DC2","2.088","3.673","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","SPON2","0.593","3.670","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","PKP4","-2.355","-3.667","True"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","COL13A1","2.083","3.665","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","CHAF1A","-0.592","-3.664","True"
"Whole Blood.Sia","6h","","GSE103500","MicroArray","GPL10558","FGF5","2.011","3.664","True"
"Whole Blood.Siu","6h","","GSE103500","MicroArray","GPL10558","LINC00303","2.462","3.659","True"
"Whole Blood.Sia","6h","","GSE103500","MicroArray","GPL10558","ZNF600","2.007","3.657","True"
"Whole Blood.Siu","6h","","GSE103500","MicroArray","GPL10558","ILDR2","-2.457","-3.653","True"
"Whole Blood.Sia","6h","","GSE103500","MicroArray","GPL10558","WDR93","2.002","3.649","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","IKZF2","0.589","3.649","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","UMPS","0.588","3.645","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","CD276","-0.588","-3.644","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","DAPK2","0.588","3.643","True"
"Whole Blood.Healthy Pediatric","6h","","GSE103500","MicroArray","GPL10558","LGALS1","1.463","3.640","True"
"Whole Blood.Healthy Pediatric","6h","","GSE103500","MicroArray","GPL10558","EPB41L3","1.463","3.639","True"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","ZYG11B","-2.068","-3.637","True"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","LGALS1","2.067","3.637","True"
"Whole Blood.Siu","6h","","GSE103500","MicroArray","GPL10558","PPP1R3A","-2.446","-3.637","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","LNPK","-2.331","-3.629","True"
"Whole Blood.Siu","6h","","GSE103500","MicroArray","GPL10558","CRMP1","2.441","3.629","True"
"Whole Blood.Healthy Pediatric","6h","","GSE103500","MicroArray","GPL10558","PID1","1.459","3.629","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","ANPEP","2.328","3.625","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","SLC25A36","-0.585","-3.622","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","DPH7","-0.585","-3.621","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","LIFR","-0.584","-3.618","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","MT1M","2.324","3.618","True"
"Whole Blood.Healthy Pediatric","6h","","GSE103500","MicroArray","GPL10558","CFP","1.454","3.617","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","POLI","0.584","3.616","True"
"Whole Blood.Siu","6h","","GSE103500","MicroArray","GPL10558","LALBA","-2.432","-3.616","True"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","RAC2","2.056","3.616","True"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","HNMT","2.054","3.614","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","ARHGAP11B","-0.583","-3.613","True"
"Whole Blood.Sau","6h","","GSE103500","MicroArray","GPL10558","LRRC4B","-2.319","-3.611","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","ZIC1","-0.583","-3.610","True"
"Whole Blood.Siu","6h","","GSE103500","MicroArray","GPL10558","CCL16","-2.427","-3.608","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","CDK5R2","0.582","3.608","True"
"Whole Blood.Sia","6h","","GSE103500","MicroArray","GPL10558","GJC1","-1.979","-3.605","True"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","DPEP2","-2.047","-3.601","True"
"Whole Blood.Healthy Adult","6h","","GSE103500","MicroArray","GPL10558","PLOD3","2.045","3.598","True"
