"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Htert-Hma/B Myometrial","","","GSE134896","RNASeq","","CSF3","4.596","19.481","True"
"Primary Gingival Fibroblast","","","GSE68685","MicroArray","GPL10558","CXCL6","5.171","19.480","True"
"Huvec","4h","0.5ng/mL","GSE37624","MicroArray","GPL6102","CXCL8","4.691","19.348","True"
"Swan71 Trophoblast","","100ng/mL","GSE31679","MicroArray","GPL6947","CSF2","7.167","19.285","True"
"Amnion Mesenchymal","1h","10ng/mL","GSE26315","MicroArray","HG-U133A_2","VCAM1","5.361","19.246","True"
"Hipsc-Derived Astrocyte","","","GSE120411","RNASeq","","BST2","2.702","19.117","True"
"Hipsc-Derived Astrocyte","","","GSE120411","RNASeq","","OAS2","2.696","19.077","True"
"Swan71 Trophoblast","","1ng/mL","GSE31679","MicroArray","GPL6947","IL1B","6.428","18.963","True"
"Chondrocyte","","","GSE68428","MicroArray","HuGene-2_0-st","CXCL10","7.205","18.916","True"
"Term Decidual","6h","1ng/mL","GSE65835","MicroArray","HG-U133_Plus_2","CXCL3","8.457","18.900","True"
"Hela","1h","30ng/mL","GSE132704","RNASeq","","CXCL2","8.180","18.876","True"
"Swan71 Trophoblast","","1ng/mL","GSE31679","MicroArray","GPL6947","IL6","6.337","18.695","True"
"Ra Synovial Tissue","","10ng","GSE49604","MicroArray","GPL10558","CXCL2","5.107","18.667","True"
"Huvec","4h","0.5ng/mL","GSE37624","MicroArray","GPL6102","CX3CL1","4.504","18.576","True"
"Huvec","4h","0.5ng/mL","GSE37624","MicroArray","GPL6102","IL6","4.499","18.559","True"
"Hipsc-Derived Astrocyte","","","GSE120411","RNASeq","","OAS3","2.620","18.539","True"
"Decidualized Endometrial Stromal","6h","","GSE58220","MicroArray","HuGene-2_0-st","CXCL10","7.203","18.504","True"
"Hpaecs_Bet762","48h","","GSE125508","MicroArray","Clariom_S_Human","TNFAIP6","7.406","18.424","True"
"Primary Chondrocyte","24h","10e-11M","GSE75181","MicroArray","GPL10558","CXCL6","4.888","18.389","True"
"Swan71 Trophoblast","","10ng/mL","GSE31679","MicroArray","GPL6947","IL1B","6.599","18.378","True"
"Il1Ri+ Th17","","","GSE127457","RNASeq","","IL22","3.010","18.325","True"
"Fibroblast","2h","20ng/mL","GSE38652","MicroArray","GPL10558","IL1B","8.634","18.302","True"
"Swan71 Trophoblast","","1ng/mL","GSE31679","MicroArray","GPL6947","CXCL8","6.200","18.292","True"
"Hipsc-Derived Astrocyte","","","GSE120411","RNASeq","","IFI44L","2.562","18.127","True"
"Hela","1h","30ng/mL","GSE132704","RNASeq","","CCL20","7.848","18.110","True"
"Fibroblast","8h","20ng/mL","GSE38652","MicroArray","GPL10558","IL1B","10.212","18.081","True"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","MSMB","-3.906","-18.078","True"
"Ra Synovial Tissue","","10ng","GSE49604","MicroArray","GPL10558","IL6","4.943","18.066","True"
"Hipsc-Derived Astrocyte","","","GSE120411","RNASeq","","HERC6","2.543","17.992","True"
"Hpaecs_Bet762","48h","","GSE125508","MicroArray","Clariom_S_Human","SELE","7.200","17.909","True"
"Hela","1h","30ng/mL","GSE132704","RNASeq","","CXCL8","7.757","17.901","True"
"Vascular Endothelial","","","GSE115311","RNASeq","","ICAM1","6.229","17.898","True"
"Swan71 Trophoblast","","100ng/mL","GSE31679","MicroArray","GPL6947","IL1B","6.651","17.896","True"
"Asm_Gfp","","","GSE13168","MicroArray","HG-U133A","CCL20","5.613","17.889","True"
"Airway Smooth Muscle.Asthmatic","8h","","GSE63383","MicroArray","HuGene-1_0-st-v1","CXCL10","8.073","17.849","True"
"Lung Fibroblast","1h","","GSE60880","MicroArray","HG-U133A_2","NFKBIA","4.035","17.828","True"
"Swan71 Trophoblast","","10ng/mL","GSE31679","MicroArray","GPL6947","IL6","6.395","17.810","True"
"Swan71 Trophoblast","","1ng/mL","GSE31679","MicroArray","GPL6947","CXCL6","6.034","17.802","True"
"Vascular Endothelial","","","GSE115311","RNASeq","","IL6","6.181","17.761","True"
"Vascular Endothelial","","","GSE115311","RNASeq","","IL1B","6.163","17.710","True"
"Vascular Endothelial","","","GSE115311","RNASeq","","CCL20","6.153","17.682","True"
"Swan71 Trophoblast","","1ng/mL","GSE31679","MicroArray","GPL6947","CXCL1","5.987","17.663","True"
"Hipsc-Derived Astrocyte","","","GSE120411","RNASeq","","IFI6","2.471","17.483","True"
"Ra Synovial Tissue","","10ng","GSE49604","MicroArray","GPL10558","SOD2","4.773","17.443","True"
"Vascular Endothelial","","","GSE115311","RNASeq","","CSF3","6.070","17.442","True"
"Nontransformed Primary Fetal Intestinal Epithelial","","","GSE62208","MicroArray","HuGene-2_0-st","NFKBID","3.093","17.411","True"
"Nontransformed Primary Fetal Intestinal Epithelial","","","GSE62208","MicroArray","HuGene-2_0-st","TNF","3.070","17.280","True"
"Huvec","4h","0.5ng/mL","GSE37624","MicroArray","GPL6102","ICAM1","4.185","17.263","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","CXCL2","7.883","17.247","True"
"Swan71 Trophoblast","","10ng/mL","GSE31679","MicroArray","GPL6947","CXCL8","6.190","17.237","True"
"Swan71 Trophoblast","","100ng/mL","GSE31679","MicroArray","GPL6947","IL6","6.401","17.225","True"
"Fibroblast","2h","20ng/mL","GSE38652","MicroArray","GPL10558","CXCL2","8.082","17.132","True"
"Lung Fibroblast","1h","","GSE60880","MicroArray","HG-U133A_2","IL6","3.867","17.084","True"
"Huvec","4h","0.5ng/mL","GSE37624","MicroArray","GPL6102","CXCL6","4.141","17.082","True"
"Term Decidual","6h","1ng/mL","GSE65835","MicroArray","HG-U133_Plus_2","CCL20","7.630","17.052","True"
"Term Decidual","6h","1ng/mL","GSE65835","MicroArray","HG-U133_Plus_2","CXCL1","7.622","17.034","True"
"Asm_Pki","","","GSE13168","MicroArray","HG-U133A","TNFAIP6","5.234","16.967","True"
"Swan71 Trophoblast","","10ng/mL","GSE31679","MicroArray","GPL6947","CXCL6","6.085","16.945","True"
"A549","6h","","GSE120269","RNASeq","","CXCL1","6.039","16.919","True"
"Hipsc-Derived Astrocyte","","","GSE120411","RNASeq","","OAS1","2.381","16.846","True"
"Term Decidual","6h","1ng/mL","GSE65835","MicroArray","HG-U133_Plus_2","CXCL6","7.520","16.806","True"
"Swan71 Trophoblast","","100ng/mL","GSE31679","MicroArray","GPL6947","CXCL6","6.236","16.779","True"
"Hela","1h","30ng/mL","GSE132704","RNASeq","","CXCL1","7.266","16.767","True"
"Keratinocyte","24h","","GSE109182","RNASeq","","S100A7","5.812","16.712","True"
"Amnion Mesenchymal","1h","10ng/mL","GSE26315","MicroArray","HG-U133A_2","IL6","4.652","16.701","True"
"Ra Synovial Tissue","","10ng","GSE49604","MicroArray","GPL10558","MX1","4.569","16.698","True"
"Htert-Hma/B Myometrial","","","GSE134896","RNASeq","","CXCL5","3.938","16.691","True"
"Amnion Mesenchymal","1h","10ng/mL","GSE26315","MicroArray","HG-U133A_2","TNFAIP3","4.645","16.675","True"
"Nontransformed Primary Fetal Intestinal Epithelial","","","GSE62208","MicroArray","HuGene-2_0-st","CD83","2.953","16.621","True"
"Swan71 Trophoblast","","100ng/mL","GSE31679","MicroArray","GPL6947","CXCL8","6.174","16.614","True"
"Airway Smooth Muscle.Asthmatic","8h","","GSE63383","MicroArray","HuGene-1_0-st-v1","CXCL8","7.495","16.571","True"
"Haec","4h","","GSE89970","RNASeq","","CSF3","8.979","16.528","True"
"Ra Synovial Tissue","","10ng","GSE49604","MicroArray","GPL10558","CCL5","4.519","16.516","True"
"Endothelial","","","GSE96962","RNASeq","","CXCL1","8.784","16.501","True"
"Smooth Muscle","","","GSE96962","RNASeq","","CXCL1","9.714","16.487","True"
"Endothelial","","","GSE96962","RNASeq","","CXCL8","8.771","16.477","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","IL6","7.517","16.448","True"
"Il1Ri- Th17","","","GSE127457","RNASeq","","IL4I1","2.393","16.439","True"
"Amnion Mesenchymal","1h","10ng/mL","GSE26315","MicroArray","HG-U133A_2","IRF1","4.578","16.435","True"
"Swan71 Trophoblast","","10ng/mL","GSE31679","MicroArray","GPL6947","CXCL1","5.884","16.387","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","CXCL1","7.480","16.365","True"
"Asm_Pki","","","GSE13168","MicroArray","HG-U133A","CCL20","5.030","16.305","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","IL1B","7.418","16.232","True"
"Primary Gingival Fibroblast","","","GSE68685","MicroArray","GPL10558","MMP3","4.303","16.213","True"
"Primary Chondrocyte","24h","10e-11M","GSE75181","MicroArray","GPL10558","SOD2","4.309","16.210","True"
"Dermal Fibroblast","4h","1ng/mL","GSE86798","MicroArray","GPL10558","CCL20","5.986","16.174","True"
"Asm_Gfp","","","GSE13168","MicroArray","HG-U133A","IL6","5.054","16.107","True"
"Smooth Muscle","","","GSE96962","RNASeq","","CXCL8","9.478","16.088","True"
"Vascular Endothelial","","","GSE115311","RNASeq","","TNFAIP2","5.590","16.063","True"
"Hipsc-Derived Astrocyte","","","GSE120411","RNASeq","","IFIT1","2.262","16.003","True"
"Hela","1h","30ng/mL","GSE132704","RNASeq","","CXCL3","6.914","15.954","True"
"Amnion Mesenchymal","1h","10ng/mL","GSE26315","MicroArray","HG-U133A_2","NFKBIA","4.434","15.916","True"
"Primary Chondrocyte","24h","10e-11M","GSE75181","MicroArray","GPL10558","HSD11B1","4.230","15.913","True"
"Endothelial","","","GSE96962","RNASeq","","CSF3","8.459","15.891","True"
"Endothelial","","","GSE96962","RNASeq","","CSF2","8.454","15.880","True"
"Huvec","4h","0.5ng/mL","GSE37624","MicroArray","GPL6102","TNFAIP2","3.838","15.831","True"
"Vascular Endothelial","","","GSE115311","RNASeq","","CSF2","5.493","15.785","True"
"Huvec","4h","0.5ng/mL","GSE37624","MicroArray","GPL6102","CCL2","3.822","15.766","True"
"Lung Fibroblast","1h","","GSE60880","MicroArray","HG-U133A_2","FOS","3.550","15.684","True"
"Oa Synovial Tissue","","10ng","GSE49604","MicroArray","GPL10558","CXCL2","4.724","15.635","True"
"Hpaecs_Bet762","48h","","GSE125508","MicroArray","Clariom_S_Human","CCL20","6.277","15.614","True"
"A549","6h","","GSE120269","RNASeq","","CCL5","5.570","15.606","True"
"Dermal Fibroblast","4h","1ng/mL","GSE86798","MicroArray","GPL10558","CXCL2","5.772","15.596","True"
"Swan71 Trophoblast","","100ng/mL","GSE31679","MicroArray","GPL6947","CXCL1","5.773","15.533","True"
"Haec","4h","","GSE89970","RNASeq","","SELE","8.417","15.493","True"
"Swan71 Trophoblast","","1ng/mL","GSE31679","MicroArray","GPL6947","CXCL2","5.244","15.471","True"
"Hpaecs_Control","48h","","GSE125508","MicroArray","Clariom_S_Human","TNFAIP6","8.251","15.466","True"
"Asm_Gfp","","","GSE13168","MicroArray","HG-U133A","GCH1","4.840","15.424","True"
"Amnion Mesenchymal","1h","10ng/mL","GSE26315","MicroArray","HG-U133A_2","CXCL8","4.296","15.422","True"
"Primary Gingival Fibroblast","","","GSE68685","MicroArray","GPL10558","CCL2","4.093","15.421","True"
"Decidualized Endometrial Stromal","6h","","GSE58220","MicroArray","HuGene-2_0-st","IL1A","5.999","15.411","True"
"Endothelial","","","GSE96962","RNASeq","","CXCL2","8.201","15.406","True"
"Endothelial","","","GSE96962","RNASeq","","CXCL3","8.194","15.393","True"
"Swan71 Trophoblast","","10ng/mL","GSE31679","MicroArray","GPL6947","CXCL2","5.509","15.342","True"
"Nontransformed Primary Fetal Intestinal Epithelial","","","GSE62208","MicroArray","HuGene-2_0-st","NFKBIZ","2.715","15.281","True"
"Htert-Hma/B Myometrial","","","GSE134896","RNASeq","","IL6","3.604","15.277","True"
"Term Decidual","6h","1ng/mL","GSE65835","MicroArray","HG-U133_Plus_2","C15orf48","6.835","15.276","True"
"Decidualized Endometrial Stromal","6h","","GSE58220","MicroArray","HuGene-2_0-st","CXCL8","5.935","15.246","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","CCL20","6.940","15.186","True"
"Oa Synovial Tissue","","10ng","GSE49604","MicroArray","GPL10558","SERPINB2","4.582","15.168","True"
"Mh7A","13h","15pg/mL","GSE72575","MicroArray","HuGene-1_0-st-v1","TNFRSF9","1.907","15.159","True"
"Lung Fibroblast","2h","","GSE60880","MicroArray","HG-U133A_2","IL6","5.066","15.153","True"
"Lung Fibroblast","2h","","GSE60880","MicroArray","HG-U133A_2","PTGS2","5.042","15.081","True"
"Hipsc-Derived Astrocyte","","","GSE120411","RNASeq","","TNFAIP2","2.130","15.068","True"
"Fibroblasts From Healthy Control","4h","20ng/mL","GSE32390","MicroArray","GPL10558","CXCL1","6.880","15.047","True"
"Chondrocyte","","","GSE68428","MicroArray","HuGene-2_0-st","CCL20","5.708","14.986","True"
"Lung Fibroblast","2h","","GSE60880","MicroArray","HG-U133A_2","TNFAIP6","4.999","14.952","True"
"Normal Primary Thyroid","","50IU/mL","GSE5054","MicroArray","HG-U133A_2","CCL20","8.578","14.944","True"
"Airway Smooth Muscle.Asthmatic","8h","","GSE63383","MicroArray","HuGene-1_0-st-v1","CXCL1","6.755","14.935","True"
"Chondrocyte","4h","","GSE74220","RNASeq","","CXCL1","7.848","14.869","True"
"Breast Cancer","3h","","GSE67295","RNASeq","","LTB","3.729","14.864","True"
"Asm_Pki","","","GSE13168","MicroArray","HG-U133A","CXCL10","4.564","14.796","True"
"Nontransformed Primary Fetal Intestinal Epithelial","","","GSE62208","MicroArray","HuGene-2_0-st","KRTAP1-5","-2.622","-14.757","True"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","S100A12","3.187","14.751","True"
"Fibroblast","8h","20ng/mL","GSE38652","MicroArray","GPL10558","CXCL2","8.319","14.729","True"
"Oa Synovial Tissue","","10ng","GSE49604","MicroArray","GPL10558","SOD2","4.429","14.661","True"
"Term Decidual","6h","1ng/mL","GSE65835","MicroArray","HG-U133_Plus_2","CXCL10","6.555","14.649","True"
"Vascular Endothelial","","","GSE115311","RNASeq","","CXCL6","5.096","14.643","True"
"Lncap","3d","25ng/mL","GSE105088","RNASeq","","PIGR","9.203","14.638","True"
"Huvec","4h","0.5ng/mL","GSE37624","MicroArray","GPL6102","TNFAIP3","3.546","14.627","True"
"Chondrocyte","4h","","GSE74220","RNASeq","","CXCL2","7.717","14.622","True"
"Term Decidual","6h","1ng/mL","GSE65835","MicroArray","HG-U133_Plus_2","IL6","6.541","14.620","True"
"Lung Fibroblast","1h","","GSE60880","MicroArray","HG-U133A_2","TCIM","3.307","14.612","True"
"Lncap","3d","25ng/mL","GSE105088","RNASeq","","LCN2","9.182","14.605","True"
"Fibroblast","2h","20ng/mL","GSE38652","MicroArray","GPL10558","CSF2","6.885","14.595","True"
"Asm_Pki","","","GSE13168","MicroArray","HG-U133A","IL6","4.500","14.586","True"
"Fibroblast","","","GSE92466","MicroArray","GPL10558","CXCL8","6.664","14.582","True"
"Nhek","","","GSE7216","MicroArray","HG-U133_Plus_2","DCN","-3.150","-14.581","True"
"A549","6h","","GSE120269","RNASeq","","BCL2A1","5.202","14.573","True"
"Primary Chondrocyte","24h","10e-11M","GSE75181","MicroArray","GPL10558","NDP","3.871","14.563","True"
"Vascular Endothelial","","","GSE115311","RNASeq","","PTGS2","5.067","14.559","True"
"Swan71 Trophoblast","","100ng/mL","GSE31679","MicroArray","GPL6947","CXCL2","5.404","14.542","True"
"Hela","1h","30ng/mL","GSE132704","RNASeq","","TNFAIP3","6.278","14.488","True"
"A549","6h","","GSE120269","RNASeq","","CXCL8","5.167","14.475","True"
"Hpaecs_Control","48h","","GSE125508","MicroArray","Clariom_S_Human","IL1B","7.704","14.441","True"
"Term Decidual","6h","1ng/mL","GSE65835","MicroArray","HG-U133_Plus_2","BCL2A1","6.457","14.430","True"
"Nontransformed Primary Fetal Intestinal Epithelial","","","GSE62208","MicroArray","HuGene-2_0-st","IRF1","2.564","14.430","True"
"Oa Synovial Tissue","","10ng","GSE49604","MicroArray","GPL10558","CH25H","4.343","14.377","True"
"Primary Chondrocyte","24h","10e-11M","GSE75181","MicroArray","GPL10558","G0S2","3.819","14.368","True"
"Oa Synovial Tissue","","10ng","GSE49604","MicroArray","GPL10558","CCL5","4.339","14.364","True"
"Lung Fibroblast","2h","","GSE60880","MicroArray","HG-U133A_2","CH25H","4.800","14.357","True"
"Primary Chondrocyte","24h","10e-11M","GSE75181","MicroArray","GPL10558","CCL8","3.808","14.326","True"
"Amnion Mesenchymal","8h","10ng/mL","GSE26315","MicroArray","HG-U133A_2","CXCL8","4.396","14.311","True"
"Hipsc-Derived Astrocyte","","","GSE120411","RNASeq","","CXCL1","2.021","14.303","True"
"Hipsc-Derived Astrocyte","","","GSE120411","RNASeq","","CXCL3","2.021","14.303","True"
"Oa Synovial Tissue","","10ng","GSE49604","MicroArray","GPL10558","BMP2","4.317","14.290","True"
"Normal Primary Thyroid","","50IU/mL","GSE5054","MicroArray","HG-U133A","MMP1","4.824","14.284","True"
"Airway Smooth Muscle.Healthy","8h","","GSE63383","MicroArray","HuGene-1_0-st-v1","CXCL8","7.218","14.283","True"
"Breast Cancer","3h","","GSE67295","RNASeq","","RELB","3.582","14.277","True"
"Huvec Dha Pretreated","3h","5ng/mL","GSE57825","MicroArray","GPL4133","SELE","2.136","14.217","True"
"Hela","1h","30ng/mL","GSE132704","RNASeq","","TNF","6.149","14.189","True"
"Fibroblasts From Healthy Control","4h","20ng/mL","GSE32390","MicroArray","GPL10558","CXCL2","6.485","14.183","True"
"Lung Fibroblast","2h","","GSE60880","MicroArray","HG-U133A_2","NFKBIA","4.741","14.180","True"
"Fibroblast","24h","5ng/mL","GSE31064","MicroArray","GPL10558","CXCL8","8.739","14.179","True"
"Term Decidual","6h","1ng/mL","GSE65835","MicroArray","HG-U133_Plus_2","CXCL8","6.342","14.173","True"
"Chondrocyte","4h","","GSE74220","RNASeq","","CXCL8","7.477","14.167","True"
"Endothelial","","","GSE96962","RNASeq","","CCL20","7.535","14.155","True"
"Fibroblast","6h","3ng/mL","GSE121241","RNASeq","","CXCL10","8.097","14.143","True"
"Endothelial","","","GSE96962","RNASeq","","IL6","7.515","14.118","True"
"Primary Chondrocyte","24h","10e-11M","GSE75181","MicroArray","GPL10558","PTGS2","3.752","14.114","True"
"Vascular Endothelial","","","GSE115311","RNASeq","","TNFAIP3","4.911","14.112","True"
"Hipsc-Derived Astrocyte","","","GSE120411","RNASeq","","IFI35","1.992","14.096","True"
"Haec","4h","","GSE89970","RNASeq","","CXCL3","7.654","14.089","True"
"Decidualized Endometrial Stromal","6h","","GSE58220","MicroArray","HuGene-2_0-st","BCL2A1","5.472","14.057","True"
"Decidualized Endometrial Stromal","6h","","GSE58220","MicroArray","HuGene-2_0-st","SELE","5.455","14.014","True"
"Htert-Hma/B Myometrial","","","GSE134896","RNASeq","","CXCL1","3.305","14.011","True"
"Lung Fibroblast","2h","","GSE60880","MicroArray","HG-U133A_2","TCIM","4.681","14.000","True"
"Keratinocyte","24h","","GSE109182","RNASeq","","RHCG","4.862","13.980","True"
"Fibroblast","6h","3ng/mL","GSE121241","RNASeq","","CXCL8","7.998","13.971","True"
"Il1Ri- Th17","","","GSE127457","RNASeq","","BMF","2.033","13.968","True"
"Nontransformed Primary Fetal Intestinal Epithelial","","","GSE62208","MicroArray","HuGene-2_0-st","CXCL2","2.480","13.960","True"
"_Epithelial_A549","","","GSE101868","RNASeq","","CCL20","6.239","13.955","True"
"Aortic Smooth Muscle","2h","10ng/mL","GSE59740","MicroArray","HG-U133A_2","CCL7","4.577","13.945","True"
"Chondrocyte","4h","","GSE74220","RNASeq","","IL6","7.359","13.943","True"
"Primary Gingival Fibroblast","","","GSE68685","MicroArray","GPL10558","CFB","3.698","13.934","True"
"Chondrocyte","4h","","GSE74220","RNASeq","","CCL20","7.342","13.911","True"
"_Epithelial_A549","","","GSE101868","RNASeq","","ICAM1","6.214","13.899","True"
"Amnion Mesenchymal","8h","10ng/mL","GSE26315","MicroArray","HG-U133A_2","CCL2","4.267","13.889","True"
"Amnion Mesenchymal","1h","10ng/mL","GSE26315","MicroArray","HG-U133A_2","CXCL1","3.867","13.882","True"
"Decidualized Endometrial Stromal","6h","","GSE58220","MicroArray","HuGene-2_0-st","PTGS2","5.404","13.882","True"
"Asm_Gfp","","","GSE13168","MicroArray","HG-U133A","CXCL10","4.352","13.871","True"
"Il1Ri- Th17","","","GSE127457","RNASeq","","RNF207","2.019","13.871","True"
"Primary Chondrocyte","24h","10e-11M","GSE75181","MicroArray","GPL10558","CXCL2","3.687","13.870","True"
