"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","NDP","4.011","9.861","True"
"Intestinal Epithelial","","","GSE120904","RNASeq","","PRF1","1.671","9.800","True"
"Nk","6h","45ng/mL","GSE70214","MicroArray","HuGene-2_0-st","SLC1A5","3.161","9.728","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","SOCS2","3.203","9.702","False"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","LIF","3.171","9.606","False"
"Nk Cells.Il15","","","GSE77808","RNASeq","","OSM","4.295","9.601","False"
"Nk","6h","45ng/mL","GSE70214","MicroArray","HuGene-2_0-st","SLC7A5","3.105","9.556","True"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","CXCL1","4.862","9.531","True"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","FPR2","4.839","9.487","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","MAFF","3.130","9.481","False"
"Nk","6h","45ng/mL","GSE70214","MicroArray","HuGene-2_0-st","LTA","3.079","9.475","True"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","CYP27B1","4.802","9.415","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","OSM","4.157","9.402","False"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","IL13","3.086","9.347","False"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","ANKRD22","4.721","9.256","True"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","ELOVL7","3.764","9.253","True"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","MCEMP1","4.718","9.250","True"
"Nk Cells-Peripheral Blood","","","GSE22886","MicroArray","HG-U133A","LTA","3.760","9.089","False"
"Intestinal Epithelial","","","GSE120904","RNASeq","","CD69","1.546","9.070","True"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","PLAC8","3.660","8.998","True"
"Nk","6h","45ng/mL","GSE70214","MicroArray","HuGene-2_0-st","SLC7A11","2.924","8.997","True"
"Intestinal Epithelial","","","GSE120904","RNASeq","","PDE4B","1.530","8.976","True"
"Ccr7-Cd45Ra+ T Cd8","2d","10ng/mL","GSE69072","MicroArray","HuGene-1_0-st-v1","CHEK1","3.766","8.972","False"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","MNDA","-3.638","-8.945","True"
"Intestinal Epithelial","","","GSE120904","RNASeq","","TIGIT","1.521","8.921","True"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","GPR34","-4.529","-8.879","True"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","G0S2","3.595","8.839","True"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","WNT5A","4.507","8.836","True"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","GZMA","4.478","8.779","True"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","AK4","3.571","8.778","True"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","TFPI2","4.474","8.771","True"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","IL7R","4.459","8.743","True"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","IDO1","4.450","8.724","True"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","CCR2","-3.547","-8.720","True"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","RASGRP1","3.544","8.712","True"
"Ccr7-Cd45Ra+ T Cd8","2d","10ng/mL","GSE69072","MicroArray","HuGene-1_0-st-v1","CDC6","3.628","8.644","False"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","CCL2","4.405","8.637","True"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","PROCR","4.403","8.632","True"
"Nk Cells-Peripheral Blood","","","GSE22886","MicroArray","HG-U133A","LTB","3.534","8.544","False"
"Ccr7-Cd45Ra+ T Cd8","2d","10ng/mL","GSE69072","MicroArray","HuGene-1_0-st-v1","PSAT1","3.580","8.529","False"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","IL36G","3.462","8.511","True"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","TNFRSF11A","-3.459","-8.505","True"
"Nk","6h","45ng/mL","GSE70214","MicroArray","HuGene-2_0-st","EGR1","2.753","8.471","True"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","GPR34","-3.444","-8.466","True"
"Ccr7-Cd45Ra+ T Cd8","2d","10ng/mL","GSE69072","MicroArray","HuGene-1_0-st-v1","H3C2","3.553","8.465","False"
"Nk Cells.Il15","","","GSE77808","RNASeq","","MT1E","-3.786","-8.462","False"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","DNER","4.299","8.429","True"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","GZMB","4.298","8.427","True"
"Nk Cells.Il15","","","GSE77808","RNASeq","","PIK3IP1","-3.767","-8.421","False"
"Primary Sorted Memory T Cd4 Cell Subsets Derived From Pbmcs.Cm","","","GSE94150","RNASeq","","PSAT1","7.041","8.418","False"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","F13A1","-4.276","-8.383","True"
"Ccr7-Cd45Ra+ T Cd8","2d","10ng/mL","GSE69072","MicroArray","HuGene-1_0-st-v1","TOP2A","3.513","8.370","False"
"Ccr7-Cd45Ra+ T Cd8","2d","10ng/mL","GSE69072","MicroArray","HuGene-1_0-st-v1","MCM4","3.503","8.345","False"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","CISH","3.681","8.326","False"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","DPEP2","-4.223","-8.280","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","DUSP6","2.717","8.230","False"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","LILRA3","4.169","8.174","True"
"Intestinal Epithelial","","","GSE120904","RNASeq","","DUSP2","-1.379","-8.089","True"
"Ccr7-Cd45Ra+ T Cd8","2d","10ng/mL","GSE69072","MicroArray","HuGene-1_0-st-v1","RRM2","3.395","8.087","False"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","IL12B","4.114","8.066","True"
"Nk Cells-Peripheral Blood","","","GSE22886","MicroArray","HG-U133A","DTL","3.332","8.056","False"
"Nk","6h","45ng/mL","GSE70214","MicroArray","HuGene-2_0-st","NQO1","2.617","8.054","True"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","PPBP","4.106","8.051","True"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","CD36","-3.244","-7.975","True"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","MSANTD3","3.228","7.935","True"
"Ccr7-Cd45Ra+ T Cd8","2d","10ng/mL","GSE69072","MicroArray","HuGene-1_0-st-v1","ESCO2","3.321","7.910","False"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","BATF3","3.494","7.904","False"
"Ccr7-Cd45Ra+ T Cd8","2d","10ng/mL","GSE69072","MicroArray","HuGene-1_0-st-v1","NUSAP1","3.315","7.896","False"
"Ccr7-Cd45Ra+ T Cd8","2d","10ng/mL","GSE69072","MicroArray","HuGene-1_0-st-v1","GINS2","3.309","7.882","False"
"Ccr7-Cd45Ra+ T Cd8","2d","10ng/mL","GSE69072","MicroArray","HuGene-1_0-st-v1","CDC45","3.299","7.859","False"
"Intestinal Epithelial","","","GSE120904","RNASeq","","GNG2","1.334","7.828","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","SNORA71A","3.430","7.757","False"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","CCL13","3.956","7.755","True"
"Ccr7-Cd45Ra+ T Cd8","2d","10ng/mL","GSE69072","MicroArray","HuGene-1_0-st-v1","CISH","3.254","7.753","False"
"Nk Cells.Il15","","","GSE77808","RNASeq","","SOCS1","3.461","7.736","False"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","EPS8","-3.941","-7.726","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","AHR","2.544","7.707","False"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","IER3","2.542","7.702","False"
"Primary Sorted Memory T Cd4 Cell Subsets Derived From Pbmcs.Em","","","GSE94150","RNASeq","","IL22","7.816","7.684","True"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","SERPINB2","3.916","7.678","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","AIM2","2.534","7.677","False"
"Nk","6h","45ng/mL","GSE70214","MicroArray","HuGene-2_0-st","LPAL2","2.494","7.673","True"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","TREM1","3.895","7.637","True"
"Nk","6h","45ng/mL","GSE70214","MicroArray","HuGene-2_0-st","RNF157","2.473","7.609","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","EGR3","2.512","7.609","False"
"Nk Cells.Il15","","","GSE77808","RNASeq","","CD27","-3.391","-7.581","False"
"Ccr7-Cd45Ra+ T Cd8","2d","10ng/mL","GSE69072","MicroArray","HuGene-1_0-st-v1","CCNE2","3.181","7.579","False"
"Ccr7-Cd45Ra+ T Cd8","2d","10ng/mL","GSE69072","MicroArray","HuGene-1_0-st-v1","KNL1","3.181","7.578","False"
"Nk Cells-Peripheral Blood","","","GSE22886","MicroArray","HG-U133A","CISH","3.128","7.563","False"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","SHISA2","2.491","7.546","False"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","NDP","3.841","7.531","True"
"Nk","6h","45ng/mL","GSE70214","MicroArray","HuGene-2_0-st","CHAC1","2.442","7.514","True"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","IL1B","3.830","7.508","True"
"Nk","6h","45ng/mL","GSE70214","MicroArray","HuGene-2_0-st","SLC7A1","2.423","7.457","True"
"Nk Cells.Il15","","","GSE77808","RNASeq","","CCND2","3.329","7.442","False"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","CHAC1","3.287","7.433","False"
"Nk","6h","45ng/mL","GSE70214","MicroArray","HuGene-2_0-st","CCND2","2.413","7.426","True"
"Ccr7-Cd45Ra+ T Cd8","2d","10ng/mL","GSE69072","MicroArray","HuGene-1_0-st-v1","GINS1","3.112","7.413","False"
"Nk Cells.Il15","","","GSE77808","RNASeq","","GNA15","3.304","7.386","False"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","RNASE6","-3.004","-7.386","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","EGR2","2.431","7.365","False"
"Nk","6h","45ng/mL","GSE70214","MicroArray","HuGene-2_0-st","CDK6","2.390","7.356","True"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","CCL23","2.991","7.355","True"
"Ccr7-Cd45Ra+ T Cd8","2d","10ng/mL","GSE69072","MicroArray","HuGene-1_0-st-v1","CENPU","3.073","7.320","False"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","TLR3","2.415","7.316","False"
"Ccr7-Cd45Ra+ T Cd8","2d","10ng/mL","GSE69072","MicroArray","HuGene-1_0-st-v1","PCLAF","3.059","7.288","False"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","HAS1","2.957","7.271","True"
"Nk Cells-Peripheral Blood","","","GSE22886","MicroArray","HG-U133A","GINS2","3.005","7.265","False"
"Nk Cells.Il15","","","GSE77808","RNASeq","","TCF7","-3.249","-7.264","False"
"Nk","6h","45ng/mL","GSE70214","MicroArray","HuGene-2_0-st","PMAIP1","2.360","7.262","True"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","EBI3","3.696","7.247","True"
"Ccr7-Cd45Ra+ T Cd8","2d","10ng/mL","GSE69072","MicroArray","HuGene-1_0-st-v1","TPX2","3.030","7.217","False"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","DUSP6","3.191","7.217","False"
"Ccr7-Cd45Ra+ T Cd8","2d","10ng/mL","GSE69072","MicroArray","HuGene-1_0-st-v1","CKAP2L","3.028","7.214","False"
"Primary Sorted Memory T Cd4 Cell Subsets Derived From Pbmcs.Em","","","GSE94150","RNASeq","","IL5","7.330","7.206","True"
"Nk","6h","45ng/mL","GSE70214","MicroArray","HuGene-2_0-st","DPP4","2.341","7.205","True"
"Nk","6h","45ng/mL","GSE70214","MicroArray","HuGene-2_0-st","MFHAS1","2.336","7.189","True"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","CCL7","2.919","7.176","True"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","EBI3","2.913","7.162","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","LRP8","2.364","7.161","False"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","MCOLN2","2.902","7.135","True"
"Nk","6h","45ng/mL","GSE70214","MicroArray","HuGene-2_0-st","LTB","2.316","7.126","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","RGS16","2.347","7.110","False"
"Nk Cells-Peripheral Blood","","","GSE22886","MicroArray","HG-U133A","SOCS2","2.938","7.103","False"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","SERPINB9P1","2.884","7.091","True"
"Nk","6h","45ng/mL","GSE70214","MicroArray","HuGene-2_0-st","NCR3","2.302","7.085","True"
"Ccr7-Cd45Ra+ T Cd8","2d","10ng/mL","GSE69072","MicroArray","HuGene-1_0-st-v1","SPC25","2.966","7.066","False"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","GPR82","-3.587","-7.032","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","YES1","3.108","7.029","False"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","PTGS2","2.855","7.020","True"
"Nk Cells.Il15","","","GSE77808","RNASeq","","CD160","-3.131","-7.000","False"
"Ccr7-Cd45Ra+ T Cd8","2d","10ng/mL","GSE69072","MicroArray","HuGene-1_0-st-v1","POLE2","2.934","6.989","False"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","ITGB8","2.833","6.965","True"
"Ccr7-Cd45Ra+ T Cd8","2d","10ng/mL","GSE69072","MicroArray","HuGene-1_0-st-v1","ASF1B","2.922","6.962","False"
"Nk Cells.Il15","","","GSE77808","RNASeq","","PRSS2","3.114","6.960","False"
"Ccr7-Cd45Ra+ T Cd8","2d","10ng/mL","GSE69072","MicroArray","HuGene-1_0-st-v1","HELLS","2.916","6.948","False"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","ELOVL7","3.535","6.931","True"
"Nk","6h","45ng/mL","GSE70214","MicroArray","HuGene-2_0-st","LRP8","2.251","6.926","True"
"Nk","6h","45ng/mL","GSE70214","MicroArray","HuGene-2_0-st","IER3","2.241","6.897","True"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","AQP9","3.516","6.894","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","PIM1","2.269","6.873","False"
"Nk Cells-Peripheral Blood","","","GSE22886","MicroArray","HG-U133A","IER3","2.838","6.861","False"
"Primary Sorted Memory T Cd4 Cell Subsets Derived From Pbmcs.Em","","","GSE94150","RNASeq","","IL13","6.970","6.852","True"
"Nk Cells.Il15","","","GSE77808","RNASeq","","PFKFB4","3.061","6.843","False"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","FCGR1B","3.486","6.835","True"
"Nk","6h","45ng/mL","GSE70214","MicroArray","HuGene-2_0-st","MTHFD1L","2.220","6.832","True"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","CLEC10A","-2.779","-6.832","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","GADD45B","2.255","6.830","False"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","SLC7A5","2.254","6.827","False"
"Intestinal Epithelial","","","GSE120904","RNASeq","","BCL2","1.163","6.819","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","PIM2","2.251","6.818","False"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","SLC41A2","3.474","6.812","True"
"Ccr7-Cd45Ra+ T Cd8","2d","10ng/mL","GSE69072","MicroArray","HuGene-1_0-st-v1","H2BC14","2.859","6.811","False"
"Nk Cells-Peripheral Blood","","","GSE22886","MicroArray","HG-U133A","MCM6","2.813","6.800","False"
"Nk Cells.Il15","","","GSE77808","RNASeq","","CPNE7","-3.036","-6.787","False"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","BMP2","2.236","6.773","False"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","SERPINB7","3.450","6.764","True"
"Nk Cells-Peripheral Blood","","","GSE22886","MicroArray","HG-U133A","EGR2","2.797","6.762","False"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","LAMP3","2.745","6.749","True"
"Ccr7-Cd45Ra+ T Cd8","2d","10ng/mL","GSE69072","MicroArray","HuGene-1_0-st-v1","KIF11","2.829","6.739","False"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","CRIM1","2.732","6.717","True"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","CTTNBP2","-3.424","-6.714","True"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","BCL2A1","3.422","6.710","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","IL24","2.211","6.699","False"
"Ccr7-Cd45Ra+ T Cd8","2d","10ng/mL","GSE69072","MicroArray","HuGene-1_0-st-v1","KIF15","2.811","6.696","False"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","CEACAM1","2.950","6.672","False"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","ENPP2","2.713","6.669","True"
"Nk Cells.Il15","","","GSE77808","RNASeq","","CSF2","2.977","6.656","False"
"Nk","6h","45ng/mL","GSE70214","MicroArray","HuGene-2_0-st","MMD","2.161","6.652","True"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","STAT4","2.702","6.644","True"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","CXCL5","2.701","6.641","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","CCNG2","-2.191","-6.637","False"
"Intestinal Epithelial","","","GSE120904","RNASeq","","PIM2","1.131","6.635","True"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","CHI3L1","3.383","6.633","True"
"Nk Cells-Peripheral Blood","","","GSE22886","MicroArray","HG-U133A","CENPU","2.743","6.631","False"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","SERPINB9","2.691","6.617","True"
"Ccr7-Cd45Ra+ T Cd8","2d","10ng/mL","GSE69072","MicroArray","HuGene-1_0-st-v1","XRCC2","2.775","6.610","False"
"Nk Cells-Peripheral Blood","","","GSE22886","MicroArray","HG-U133A","MTHFD2","2.733","6.608","False"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","MARCHF1","-2.682","-6.595","True"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","IL24","3.355","6.577","True"
"Nk","6h","45ng/mL","GSE70214","MicroArray","HuGene-2_0-st","DUSP5","2.137","6.575","True"
"Nk","6h","45ng/mL","GSE70214","MicroArray","HuGene-2_0-st","SOCS2","2.136","6.574","True"
"Nk","6h","45ng/mL","GSE70214","MicroArray","HuGene-2_0-st","TPM4","2.133","6.565","True"
"Ccr7-Cd45Ra+ T Cd8","2d","10ng/mL","GSE69072","MicroArray","HuGene-1_0-st-v1","RAD51","2.755","6.562","False"
"Nk","6h","45ng/mL","GSE70214","MicroArray","HuGene-2_0-st","SESN3","-2.132","-6.561","True"
"Nk","6h","45ng/mL","GSE70214","MicroArray","HuGene-2_0-st","TXN","2.132","6.559","True"
"Ccr7-Cd45Ra+ T Cd8","2d","10ng/mL","GSE69072","MicroArray","HuGene-1_0-st-v1","CLSPN","2.750","6.551","False"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","LAMP3","3.332","6.532","True"
"Nk","6h","45ng/mL","GSE70214","MicroArray","HuGene-2_0-st","MTHFD2","2.122","6.530","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","CISH","2.154","6.525","False"
"Intestinal Epithelial","","","GSE120904","RNASeq","","CMTM6","1.112","6.521","True"
"Ccr7-Cd45Ra+ T Cd8","2d","10ng/mL","GSE69072","MicroArray","HuGene-1_0-st-v1","DSCC1","2.736","6.519","False"
"Intestinal Epithelial","","","GSE120904","RNASeq","","LENEP","-1.111","-6.517","True"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","MMD","2.881","6.516","False"
"Nk Cells.Il15","","","GSE77808","RNASeq","","MT1F","-2.915","-6.516","False"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","SNORA37","2.879","6.511","False"
"Nk Cells-Peripheral Blood","","","GSE22886","MicroArray","HG-U133A","MCM2","2.689","6.502","False"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","IL7R","2.643","6.497","True"
"Nk","6h","45ng/mL","GSE70214","MicroArray","HuGene-2_0-st","CCR1","2.109","6.491","True"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","CCL18","3.309","6.488","True"
"Ccr7-Cd45Ra+ T Cd8","2d","10ng/mL","GSE69072","MicroArray","HuGene-1_0-st-v1","RBBP8","2.722","6.484","False"
"Nk Cells-Peripheral Blood","","","GSE22886","MicroArray","HG-U133A","XCL1","2.680","6.479","False"
"Ccr7-Cd45Ra+ T Cd8","2d","10ng/mL","GSE69072","MicroArray","HuGene-1_0-st-v1","CENPN","2.718","6.474","False"
"Nk","6h","45ng/mL","GSE70214","MicroArray","HuGene-2_0-st","SYNE3","2.104","6.474","True"
"Pbmc","6h","","GSE59184","MicroArray","HG-U133_Plus_2","OLFML2B","-2.631","-6.467","True"
"Nk Cells-Peripheral Blood","","","GSE22886","MicroArray","HG-U133A","CLIC3","-2.673","-6.463","False"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","CCL23","3.293","6.456","True"
"Nk Cells-Peripheral Blood","","","GSE22886","MicroArray","HG-U133A","CCND2","2.663","6.438","False"
"Primary Sorted Memory T Cd4 Cell Subsets Derived From Pbmcs.Em","","","GSE94150","RNASeq","","IL10","6.535","6.425","True"
"Intestinal Epithelial","","","GSE120904","RNASeq","","MYC","1.094","6.420","True"
"Sez4","","","GSE8685","MicroArray","HG-U133_Plus_2","NOP16","2.119","6.419","False"
"Pbmc","24h","","GSE59184","MicroArray","HG-U133_Plus_2","SLC18B1","-3.260","-6.391","True"
"Nk Cells.Il15","","","GSE77808","RNASeq","","FCMR","-2.859","-6.390","False"
"Intestinal Intraepithelial Cytotoxic T","","","GSE120904","RNASeq","","CD69","2.825","6.389","False"
"Nk Cells.Il15","","","GSE77808","RNASeq","","DPEP2","-2.857","-6.388","False"
