"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Mda-Mb231","6h","75nM","GSE7307","MicroArray","HG-U133_Plus_2","PLAT","-6.656","-8.256","False"
"B","120m","","GSE120368","MicroArray","GPL10558","DUSP5","0.919","8.246","False"
"Hela","48h","200ng/mL","GSE93568","MicroArray","GPL13252","ZNF669","2.730","8.223","True"
"B","120m","","GSE120368","MicroArray","GPL10558","EMP1","0.915","8.212","False"
"B","360m","","GSE120368","MicroArray","GPL10558","SLC2A5","-0.746","-8.172","False"
"Sw480 Colon Cancer","3h","","GSE40017","MicroArray","GPL6883","ISG20","2.304","8.160","True"
"Sw480 Colon Cancer","3h","","GSE40017","MicroArray","GPL6883","S100P","2.297","8.135","True"
"Hela","48h","200ng/mL","GSE93568","MicroArray","GPL13252","CFAP206","2.696","8.118","True"
"Cd38-Negative Embryoid Body","48h","","GSE102943","RNASeq","","FGB","-8.257","-8.086","False"
"Mda-Mb231","1h","10nM","GSE7307","MicroArray","HG-U133_Plus_2","ARL6IP6","1.185","8.053","False"
"Mda-Mb231","6h","75nM","GSE7307","MicroArray","HG-U133_Plus_2","LDHB","-6.489","-8.048","False"
"Cd38-Positive Pgc-Like","48h","","GSE102943","RNASeq","","HOPX","5.130","8.030","True"
"B","360m","","GSE120368","MicroArray","GPL10558","CXCR4","-0.732","-8.025","False"
"Mda-Mb231","1h","10nM","GSE7307","MicroArray","HG-U133_Plus_2","PTGR2","-1.181","-8.022","False"
"Mda-Mb231","6h","75nM","GSE7307","MicroArray","HG-U133_Plus_2","AGR3","6.417","7.960","False"
"Cd38-Positive Pgc-Like","48h","","GSE102943","RNASeq","","GDF15","5.048","7.901","True"
"Mda-Mb231","6h","75nM","GSE7307","MicroArray","HG-U133_Plus_2","GPX1","-6.359","-7.888","False"
"Cd38-Positive Pgc-Like","48h","","GSE102943","RNASeq","","STX11","5.021","7.859","True"
"Sw480 Colon Cancer","3h","","GSE40017","MicroArray","GPL6883","BEX2","2.211","7.832","True"
"Cd38-Positive Pgc-Like","48h","","GSE102943","RNASeq","","SLC1A3","5.002","7.830","True"
"Cd38-Positive Pgc-Like","48h","","GSE102943","RNASeq","","ERVV-1","4.982","7.798","True"
"Sw480 Colon Cancer","12h","","GSE40017","MicroArray","GPL6883","HCP5","2.055","7.790","True"
"Mda-Mb231","6h","75nM","GSE7307","MicroArray","HG-U133_Plus_2","CAV1","-6.279","-7.789","False"
"Sw480 Colon Cancer","12h","","GSE40017","MicroArray","GPL6883","ISG20","2.053","7.782","True"
"B","360m","","GSE120368","MicroArray","GPL10558","NQO1","0.710","7.779","False"
"Cord Blood","","","GSE20891","MicroArray","HG-U133_Plus_2","GPAT3","1.149","7.778","False"
"Hela","48h","200ng/mL","GSE93568","MicroArray","GPL13252","CACNG1","2.579","7.767","True"
"Hela","48h","200ng/mL","GSE93568","MicroArray","GPL13252","JSRP1","2.566","7.729","True"
"Sw480 Colon Cancer","3h","","GSE40017","MicroArray","GPL6883","PLAU","2.180","7.722","True"
"Cd38-Positive Pgc-Like","48h","","GSE102943","RNASeq","","BLNK","4.929","7.715","True"
"Cd38-Positive Pgc-Like","48h","","GSE102943","RNASeq","","HEY1","4.929","7.715","True"
"Cd38-Positive Pgc-Like","48h","","GSE102943","RNASeq","","LCMT1-AS2","4.915","7.693","True"
"Cd38-Negative Embryoid Body","48h","","GSE102943","RNASeq","","APOA1","-7.834","-7.672","False"
"Mda-Mb231","1h","10nM","GSE7307","MicroArray","HG-U133_Plus_2","CCPG1","-1.126","-7.647","False"
"B","120m","","GSE120368","MicroArray","GPL10558","SNX8","0.847","7.606","False"
"Cd38-Positive Pgc-Like","48h","","GSE102943","RNASeq","","RHOBTB1","4.856","7.601","True"
"Cd38-Positive Pgc-Like","48h","","GSE102943","RNASeq","","CPM","4.853","7.596","True"
"B","30m","","GSE120368","MicroArray","GPL10558","MYLIP","0.683","7.570","True"
"B","120m","","GSE120368","MicroArray","GPL10558","SQSTM1","0.842","7.561","False"
"Cd38-Positive Pgc-Like","48h","","GSE102943","RNASeq","","TFPI","4.824","7.551","True"
"Cd38-Positive Pgc-Like","48h","","GSE102943","RNASeq","","PSG5","4.815","7.536","True"
"Hela","48h","200ng/mL","GSE93568","MicroArray","GPL13252","ASB14","2.493","7.508","True"
"Cd38-Positive Pgc-Like","48h","","GSE102943","RNASeq","","SLCO4A1","4.779","7.480","True"
"Mda-Mb231","6h","75nM","GSE7307","MicroArray","HG-U133_Plus_2","PTX3","-6.025","-7.473","False"
"Sw480 Colon Cancer","12h","","GSE40017","MicroArray","GPL6883","INHBE","-1.968","-7.458","True"
"Mda-Mb231","1h","10nM","GSE7307","MicroArray","HG-U133_Plus_2","DNAJB14","-1.097","-7.456","False"
"B","30m","","GSE120368","MicroArray","GPL10558","EIF1","0.672","7.452","True"
"B","30m","","GSE120368","MicroArray","GPL10558","CHAC1","0.671","7.446","True"
"B","120m","","GSE120368","MicroArray","GPL10558","KBTBD11","0.830","7.446","False"
"Hela","48h","200ng/mL","GSE93568","MicroArray","GPL13252","CCL20","2.471","7.443","True"
"Cd38-Positive Pgc-Like","48h","","GSE102943","RNASeq","","DHRS9","4.743","7.423","True"
"Mda-Mb231","1h","10nM","GSE7307","MicroArray","HG-U133_Plus_2","SMC5","-1.091","-7.415","False"
"Mda-Mb231","1h","10nM","GSE7307","MicroArray","HG-U133_Plus_2","MICU3","-1.089","-7.395","False"
"Cd38-Positive Pgc-Like","48h","","GSE102943","RNASeq","","CDKN1A","4.719","7.387","True"
"B","30m","","GSE120368","MicroArray","GPL10558","UBALD2","0.666","7.381","True"
"T","","","GSE12449","MicroArray","GPL1708","ITGA10","-1.506","-7.334","False"
"Sw480 Colon Cancer","3h","","GSE40017","MicroArray","GPL6883","PLAUR","2.069","7.327","True"
"Cd38-Positive Pgc-Like","48h","","GSE102943","RNASeq","","C2orf72","4.675","7.317","True"
"B","360m","","GSE120368","MicroArray","GPL10558","ABCB9","-0.667","-7.303","False"
"Sw480 Colon Cancer","3h","","GSE40017","MicroArray","GPL6883","SLPI","2.060","7.296","True"
"Mda-Mb231","6h","75nM","GSE7307","MicroArray","HG-U133_Plus_2","RAB25","5.881","7.294","False"
"Sw480 Colon Cancer","3h","","GSE40017","MicroArray","GPL6883","DHRS2","2.059","7.294","True"
"Mda-Mb231","6h","75nM","GSE7307","MicroArray","HG-U133_Plus_2","STC2","5.880","7.293","False"
"Cd38-Positive Pgc-Like","48h","","GSE102943","RNASeq","","PHYHIPL","4.658","7.290","True"
"B","120m","","GSE120368","MicroArray","GPL10558","CCL3","0.809","7.258","False"
"Mda-Mb231","6h","75nM","GSE7307","MicroArray","HG-U133_Plus_2","MGP","5.837","7.240","False"
"Cd38-Positive Pgc-Like","48h","","GSE102943","RNASeq","","GABRP","4.620","7.231","True"
"Cord Blood","","","GSE20891","MicroArray","HG-U133_Plus_2","EPHA4","1.067","7.229","False"
"Cd38-Positive Pgc-Like","48h","","GSE102943","RNASeq","","THEM5","4.614","7.222","True"
"Cord Blood","","","GSE20891","MicroArray","HG-U133_Plus_2","TMEM158","1.066","7.221","False"
"Mda-Mb231","1h","10nM","GSE7307","MicroArray","HG-U133_Plus_2","RO60","-1.060","-7.203","False"
"B","360m","","GSE120368","MicroArray","GPL10558","TNFRSF13B","-0.656","-7.184","False"
"Cord Blood","","","GSE20891","MicroArray","HG-U133_Plus_2","COL6A3","1.055","7.145","False"
"Hela","48h","200ng/mL","GSE93568","MicroArray","GPL13252","CCL5","2.367","7.130","True"
"Cd38-Positive Pgc-Like","48h","","GSE102943","RNASeq","","SLC13A4","4.553","7.126","True"
"T","","","GSE12449","MicroArray","GPL1708","TMC7","-1.462","-7.121","False"
"Hela","48h","200ng/mL","GSE93568","MicroArray","GPL13252","SAA1","2.362","7.114","True"
"B","360m","","GSE120368","MicroArray","GPL10558","RENBP","0.649","7.111","False"
"B","120m","","GSE120368","MicroArray","GPL10558","DDIT4","0.792","7.110","False"
"Mda-Mb231","6h","75nM","GSE7307","MicroArray","HG-U133_Plus_2","F3","-5.720","-7.095","False"
"Sw480 Colon Cancer","3h","","GSE40017","MicroArray","GPL6883","LAMA3","2.003","7.094","True"
"B","360m","","GSE120368","MicroArray","GPL10558","PLAC8","-0.647","-7.092","False"
"Mda-Mb231","6h","75nM","GSE7307","MicroArray","HG-U133_Plus_2","DKK1","-5.686","-7.052","False"
"Sw480 Colon Cancer","12h","","GSE40017","MicroArray","GPL6883","INSIG2","1.859","7.045","True"
"Cd38-Positive Pgc-Like","48h","","GSE102943","RNASeq","","DLX3","4.493","7.033","True"
"Mda-Mb231","6h","75nM","GSE7307","MicroArray","HG-U133_Plus_2","GHR","5.669","7.031","False"
"T","","","GSE12449","MicroArray","GPL1708","CYTH3","-1.441","-7.017","False"
"Sw480 Colon Cancer","3h","","GSE40017","MicroArray","GPL6883","CCNA1","1.979","7.011","True"
"Mda-Mb231","6h","75nM","GSE7307","MicroArray","HG-U133_Plus_2","GATA3","5.638","6.993","False"
"B","120m","","GSE120368","MicroArray","GPL10558","RILPL2","0.777","6.977","False"
"Cd38-Positive Pgc-Like","48h","","GSE102943","RNASeq","","KRT14","4.452","6.969","True"
"Mda-Mb231","6h","75nM","GSE7307","MicroArray","HG-U133_Plus_2","CXCL8","-5.606","-6.954","False"
"Mda-Mb231","1h","10nM","GSE7307","MicroArray","HG-U133_Plus_2","SACS","-1.017","-6.910","False"
"Cd38-Positive Pgc-Like","48h","","GSE102943","RNASeq","","SLC30A2","4.399","6.885","True"
"Mda-Mb231","6h","75nM","GSE7307","MicroArray","HG-U133_Plus_2","NUPR1","5.548","6.881","False"
"B","30m","","GSE120368","MicroArray","GPL10558","JUN","-0.618","-6.856","True"
"Cd38-Positive Pgc-Like","48h","","GSE102943","RNASeq","","COL3A1","-4.362","-6.828","True"
"Sw480 Colon Cancer","12h","","GSE40017","MicroArray","GPL6883","ENO2","1.801","6.827","True"
"Hela","48h","200ng/mL","GSE93568","MicroArray","GPL13252","CACNA1D","2.262","6.813","True"
"B","360m","","GSE120368","MicroArray","GPL10558","RIPOR2","-0.622","-6.811","False"
"B","30m","","GSE120368","MicroArray","GPL10558","CIRBP","0.613","6.800","True"
"Mda-Mb231","6h","75nM","GSE7307","MicroArray","HG-U133_Plus_2","IL6","-5.475","-6.791","False"
"Mda-Mb231","6h","75nM","GSE7307","MicroArray","HG-U133_Plus_2","KRT23","5.472","6.787","False"
"Mda-Mb231","1h","10nM","GSE7307","MicroArray","HG-U133_Plus_2","FAR1","-0.998","-6.779","False"
"B","30m","","GSE120368","MicroArray","GPL10558","DUSP1","0.610","6.764","True"
"Cd38-Negative Embryoid Body","48h","","GSE102943","RNASeq","","DKK1","-6.902","-6.759","False"
"B","30m","","GSE120368","MicroArray","GPL10558","JUNB","0.609","6.753","True"
"Mda-Mb231","6h","10nM","GSE7307","MicroArray","HG-U133_Plus_2","TMTC3","-0.868","-6.745","True"
"Cd38-Positive Pgc-Like","48h","","GSE102943","RNASeq","","ATP10D","4.301","6.732","True"
"Mda-Mb231","1h","10nM","GSE7307","MicroArray","HG-U133_Plus_2","CENPC","-0.991","-6.731","False"
"Cd38-Positive Pgc-Like","48h","","GSE102943","RNASeq","","HMGCS2","4.296","6.725","True"
"Mda-Mb231","6h","75nM","GSE7307","MicroArray","HG-U133_Plus_2","FRMD6","-5.412","-6.712","False"
"Mda-Mb231","6h","75nM","GSE7307","MicroArray","HG-U133_Plus_2","HSD17B11","-5.400","-6.698","False"
"B","360m","","GSE120368","MicroArray","GPL10558","GABARAPL1","0.609","6.673","False"
"Mda-Mb231","6h","75nM","GSE7307","MicroArray","HG-U133_Plus_2","GPNMB","5.372","6.663","False"
"Mda-Mb231","1h","10nM","GSE7307","MicroArray","HG-U133_Plus_2","VPS13A","-0.980","-6.658","False"
"Mda-Mb231","1h","10nM","GSE7307","MicroArray","HG-U133_Plus_2","G2E3","-0.979","-6.652","False"
"Sw480 Colon Cancer","12h","","GSE40017","MicroArray","GPL6883","GDF15","-1.753","-6.644","True"
"Cd38-Negative Embryoid Body","48h","","GSE102943","RNASeq","","GABRP","-6.760","-6.620","False"
"B","360m","","GSE120368","MicroArray","GPL10558","NCF1","-0.603","-6.603","False"
"B","30m","","GSE120368","MicroArray","GPL10558","SRF","0.593","6.577","True"
"Ex Vivo Expanded Hspc","","","GSE37334","MicroArray","GPL13252","PIM1","-7.323","-6.574","True"
"Sw480 Colon Cancer","12h","","GSE40017","MicroArray","GPL6883","PGM1","1.731","6.562","True"
"Mda-Mb231","6h","75nM","GSE7307","MicroArray","HG-U133_Plus_2","MARCKS","-5.280","-6.549","False"
"T","","","GSE12449","MicroArray","GPL1708","MNDA","-1.345","-6.549","False"
"Mda-Mb231","6h","10nM","GSE7307","MicroArray","HG-U133_Plus_2","CKAP2L","-0.843","-6.548","True"
"Mda-Mb231","1h","10nM","GSE7307","MicroArray","HG-U133_Plus_2","TFPI","-0.964","-6.548","False"
"Hela","48h","200ng/mL","GSE93568","MicroArray","GPL13252","ADAMTS17","2.173","6.545","True"
"B","30m","","GSE120368","MicroArray","GPL10558","STX11","0.590","6.542","True"
"Mda-Mb231","1h","10nM","GSE7307","MicroArray","HG-U133_Plus_2","MOB1B","-0.961","-6.532","False"
"Mda-Mb231","1h","10nM","GSE7307","MicroArray","HG-U133_Plus_2","KIF18A","-0.961","-6.526","False"
"Mda-Mb231","1h","10nM","GSE7307","MicroArray","HG-U133_Plus_2","KIF14","-0.960","-6.521","False"
"B","120m","","GSE120368","MicroArray","GPL10558","EHD4","0.726","6.515","False"
"B","120m","","GSE120368","MicroArray","GPL10558","PIM2","-0.725","-6.508","False"
"B","360m","","GSE120368","MicroArray","GPL10558","GLDC","-0.594","-6.504","False"
"Mda-Mb231","6h","10nM","GSE7307","MicroArray","HG-U133_Plus_2","PRR7","0.837","6.503","True"
"Cd38-Positive Pgc-Like","48h","","GSE102943","RNASeq","","BPGM","4.151","6.497","True"
"Cord Blood","","","GSE20891","MicroArray","HG-U133_Plus_2","GDF10","0.959","6.493","False"
"Cd38-Positive Pgc-Like","48h","","GSE102943","RNASeq","","HES2","4.143","6.485","True"
"Sw480 Colon Cancer","12h","","GSE40017","MicroArray","GPL6883","IGFBP1","-1.710","-6.482","True"
"Mda-Mb231","6h","75nM","GSE7307","MicroArray","HG-U133_Plus_2","MAL2","5.222","6.477","False"
"Mda-Mb231","6h","75nM","GSE7307","MicroArray","HG-U133_Plus_2","IGFBP2","5.212","6.465","False"
"B","360m","","GSE120368","MicroArray","GPL10558","KLF2","-0.590","-6.464","False"
"Cd38-Negative Embryoid Body","48h","","GSE102943","RNASeq","","TM4SF1","-6.589","-6.453","False"
"Mda-Mb231","1h","10nM","GSE7307","MicroArray","HG-U133_Plus_2","RICTOR","-0.948","-6.443","False"
"B","360m","","GSE120368","MicroArray","GPL10558","MCUB","-0.588","-6.438","False"
"Mda-Mb231","1h","10nM","GSE7307","MicroArray","HG-U133_Plus_2","PLK4","-0.947","-6.433","False"
"Mda-Mb231","6h","75nM","GSE7307","MicroArray","HG-U133_Plus_2","PDZK1","5.173","6.416","False"
"Cd38-Positive Pgc-Like","48h","","GSE102943","RNASeq","","ERVW-1","4.099","6.415","True"
"B","30m","","GSE120368","MicroArray","GPL10558","CBX4","0.576","6.386","True"
"Cd38-Positive Pgc-Like","48h","","GSE102943","RNASeq","","CTSH","4.079","6.385","True"
"Cd38-Positive Pgc-Like","48h","","GSE102943","RNASeq","","CST6","4.079","6.385","True"
"Cord Blood","","","GSE20891","MicroArray","HG-U133_Plus_2","GZMB","0.940","6.369","False"
"B","120m","","GSE120368","MicroArray","GPL10558","STAT2","-0.709","-6.362","False"
"Sw480 Colon Cancer","3h","","GSE40017","MicroArray","GPL6883","LEMD1","1.795","6.358","True"
"Sw480 Colon Cancer","3h","","GSE40017","MicroArray","GPL6883","PECR","1.794","6.354","True"
"Sw480 Colon Cancer","12h","","GSE40017","MicroArray","GPL6883","CA9","1.674","6.346","True"
"Mda-Mb231","6h","75nM","GSE7307","MicroArray","HG-U133_Plus_2","PIP","5.111","6.339","False"
"Mda-Mb231","6h","75nM","GSE7307","MicroArray","HG-U133_Plus_2","AKR1B1","-5.109","-6.337","False"
"B","30m","","GSE120368","MicroArray","GPL10558","ETNK1","0.571","6.334","True"
"Cord Blood","","","GSE20891","MicroArray","HG-U133_Plus_2","TFPI2","0.933","6.322","False"
"Mda-Mb231","6h","75nM","GSE7307","MicroArray","HG-U133_Plus_2","ADORA2B","-5.096","-6.321","False"
"T","","","GSE12449","MicroArray","GPL1708","SNHG10","-1.298","-6.320","False"
"Sw480 Colon Cancer","3h","","GSE40017","MicroArray","GPL6883","PRPH","1.783","6.315","True"
"Sw480 Colon Cancer","12h","","GSE40017","MicroArray","GPL6883","ADM","1.662","6.298","True"
"Mda-Mb231","6h","75nM","GSE7307","MicroArray","HG-U133_Plus_2","SRPX","-5.076","-6.297","False"
"Hela","48h","200ng/mL","GSE93568","MicroArray","GPL13252","SLC17A4","2.090","6.295","True"
"Mda-Mb231","1h","10nM","GSE7307","MicroArray","HG-U133_Plus_2","KIAA1586","-0.926","-6.289","False"
"Bcwm","","","GSE83150","MicroArray","HuGene-2_0-st","LINC01169","-0.920","-6.287","False"
"Mda-Mb231","1h","10nM","GSE7307","MicroArray","HG-U133_Plus_2","TTC37","-0.925","-6.286","False"
"B","120m","","GSE120368","MicroArray","GPL10558","ADORA2A","0.700","6.284","False"
"Hela","48h","200ng/mL","GSE93568","MicroArray","GPL13252","XAF1","2.084","6.278","True"
"Mda-Mb231","6h","75nM","GSE7307","MicroArray","HG-U133_Plus_2","ADGRF5","-5.059","-6.275","False"
"Cord Blood","","","GSE20891","MicroArray","HG-U133_Plus_2","UPP1","0.925","6.262","False"
"T","","","GSE12449","MicroArray","GPL1708","DGKH","-1.285","-6.259","False"
"Hela","48h","200ng/mL","GSE93568","MicroArray","GPL13252","LTC4S","2.068","6.227","True"
"B","120m","","GSE120368","MicroArray","GPL10558","PLEKHH3","0.693","6.223","False"
"Cord Blood","","","GSE20891","MicroArray","HG-U133_Plus_2","IL21R","0.918","6.218","False"
"Mda-Mb231","6h","75nM","GSE7307","MicroArray","HG-U133_Plus_2","FZD6","-5.013","-6.218","False"
"Cd38-Positive Pgc-Like","48h","","GSE102943","RNASeq","","CSF2RA","3.971","6.215","True"
"Cd38-Positive Pgc-Like","48h","","GSE102943","RNASeq","","KRT18","3.971","6.215","True"
"Mda-Mb231","6h","75nM","GSE7307","MicroArray","HG-U133_Plus_2","SNX7","-5.006","-6.209","False"
"Bcwm","","","GSE83150","MicroArray","HuGene-2_0-st","PAGE5","0.908","6.205","False"
"Cd38-Positive Pgc-Like","48h","","GSE102943","RNASeq","","LYPD5","3.964","6.205","True"
"B","120m","","GSE120368","MicroArray","GPL10558","NINJ1","0.691","6.202","False"
"Hela","48h","200ng/mL","GSE93568","MicroArray","GPL13252","ZNF501","2.057","6.195","True"
"Cord Blood","","","GSE20891","MicroArray","HG-U133_Plus_2","NRTN","-0.915","-6.194","False"
"Mda-Mb231","6h","75nM","GSE7307","MicroArray","HG-U133_Plus_2","PLAU","-4.991","-6.191","False"
"Cd38-Positive Pgc-Like","48h","","GSE102943","RNASeq","","HSPB1","3.955","6.190","True"
"Hela","48h","200ng/mL","GSE93568","MicroArray","GPL13252","CMTM5","2.054","6.187","True"
"Mda-Mb231","6h","10nM","GSE7307","MicroArray","HG-U133_Plus_2","NCF2","0.794","6.167","True"
"Mda-Mb231","1h","10nM","GSE7307","MicroArray","HG-U133_Plus_2","MIR100HG","-0.907","-6.165","False"
"B","360m","","GSE120368","MicroArray","GPL10558","UCHL1","0.561","6.152","False"
"Sw480 Colon Cancer","3h","","GSE40017","MicroArray","GPL6883","CAMK2N1","1.732","6.135","True"
"Cd38-Positive Pgc-Like","48h","","GSE102943","RNASeq","","SLC27A2","3.920","6.135","True"
"Mda-Mb231","1h","10nM","GSE7307","MicroArray","HG-U133_Plus_2","EEA1","-0.903","-6.132","False"
"Mda-Mb231","6h","75nM","GSE7307","MicroArray","HG-U133_Plus_2","CAV2","-4.943","-6.132","False"
"Mda-Mb231","6h","75nM","GSE7307","MicroArray","HG-U133_Plus_2","ST8SIA6-AS1","4.942","6.130","False"
"B","120m","","GSE120368","MicroArray","GPL10558","SLC7A1","0.682","6.124","False"
